objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587722981751193796,0.915594,0.403607,0.892539,0.856468,-7590.74414,-552.170288,-2.562421E4,8.70315,2.533528,8.721063,2.350888,85.346474
587722981751193901,0.691778,0.383162,0.890226,0.872753,-525.177612,-425.974884,-1.654052E4,5.739026,2.059274,19.967564,2.309169,25.793198
587722981751259330,0.682661,0.417868,0.469514,0.517439,-45.680595,-546.589905,-4945.23926,4.19578,1.930575,29.673866,2.104815,1.909437
587722981751259333,0.639927,0.387147,0.449892,0.453894,-752.559204,-1614.3241,-2.239007E4,7.296287,3.029928,59.717087,2.439008,72.010567
587722981751259363,0.855284,0.412038,0.386038,0.389936,-2203.24023,-505.096802,-1.043274E4,8.053345,2.703227,7.919376,2.387855,110.919151
587722981751259375,1.089663,0.436712,0.878112,0.860739,-706.797241,-27.882198,-3913.93042,4.419558,1.473583,7.036005,2.279587,1.992684
587722981751324875,0.942417,0.399719,0.623305,0.630969,-361.480408,-84.584061,-3900.42944,3.782992,1.516584,9.596514,2.356118,1.642808
587722981751324880,0.788178,0.41958,0.29998,0.28749,-2189.03491,-1611.74548,-2.547201E4,11.299711,4.671616,147.053162,2.373446,52.720692
587722981751324915,0.799507,0.362532,0.887798,0.876791,-1158.78271,-109.617126,-1.106754E4,5.171052,1.98651,11.979506,2.390087,2.238352
587722981751455896,0.741302,0.382538,0.985943,0.96109,-4151.5332,-560.609436,-3.53812E4,7.802405,2.894749,18.152599,2.461836,16.664696
587722981751586996,0.901835,0.432972,0.704227,0.663535,-9197.32422,-272.725311,-4.652027E4,9.918398,3.098963,14.403335,2.410779,40.723511
587722982287999017,0.439068,0.312307,0.234,0.251521,-16.985439,-222.956314,-2964.97095,7.688487,2.997695,89.861496,2.24287,0.468395
587722982287999049,0.749933,0.39628,0.805494,0.815524,-595.361267,-14.731888,-3653.34595,3.154858,1.074656,5.073301,2.282322,3.09771
587722982287999137,0.890524,0.399212,0.841614,0.869858,-1320.64209,-105.72374,-6169.78271,9.271297,2.796485,8.807993,2.344513,3.589208
587722982287999172,0.668713,0.366514,0.499916,0.518885,-54.023079,-452.284058,-6260.42187,6.883023,2.929028,64.415138,2.257285,2.204835
587722982287999211,0.512915,0.338402,0.786757,0.799841,-9.648866,-359.586365,-3554.41919,5.307818,2.658764,56.366348,2.172851,0.350856
587722982287999237,0.693983,0.515509,0.729861,0.777902,-110.167976,-149.614822,-5089.98291,2.853467,1.125253,7.904401,2.198377,6.169566
587722982287999268,0.548868,0.324989,0.489315,0.518545,-59.48682,-844.378418,-1.218085E4,7.401265,3.22645,72.601379,2.314967,4.920204
587722982287999273,1.063761,0.433376,0.818101,0.830155,-611.871094,-13.080647,-4281.89697,3.575847,1.250486,6.053442,2.308146,1.856363
587722982287999287,1.11101,0.443966,0.796547,0.763529,-1681.44531,-205.076187,-5661.87793,5.155556,1.603943,5.564928,2.298915,14.878861
587722982287999299,0.951036,0.45575,0.48941,0.513526,-1004.802,-164.545166,-6268.271,5.267345,1.942261,10.197546,2.457452,7.968513
587722982288130373,0.410305,0.273403,0.69804,0.723446,-57.413826,-550.668335,-5128.44482,6.313125,2.948778,69.311752,2.134102,0.777689
587722982288195703,0.821287,0.367032,0.865343,0.885018,-8632.81738,-460.218323,-3.33793E4,6.321706,1.944356,7.991856,2.350101,126.956787
587722982288195832,0.381678,0.281307,0.626076,0.64925,-17.946873,-550.933289,-7119.81592,4.555069,1.973359,25.676697,2.241528,0.923143
587722982288261152,0.261694,0.300047,0.733563,0.692437,-1114.15454,-350.124023,-1.231213E4,7.405489,2.819436,22.360928,2.403454,6.189142
587722982288261383,1.213844,0.428272,0.913133,0.934886,-615.940247,-28.05242,-3267.67798,5.126156,1.617317,6.573746,2.317041,1.547068
587722982288261394,0.433794,0.276443,0.804034,0.81832,-38.520947,-337.530975,-4399.99121,4.974959,2.302503,31.4802,2.349766,2.555495
587722982288326830,0.765671,0.494886,0.678879,0.664541,-893.62439,-135.055679,-3899.63574,4.175801,1.539272,5.954184,2.359312,8.120293
587722982288326849,0.841932,0.437922,0.449992,0.46045,-252.547852,-682.312256,-7542.94043,5.362786,2.667137,50.910595,2.238739,6.27156
587722982288326885,0.747427,0.427042,0.238606,0.26833,-48.41811,-790.667664,-9709.46875,5.325179,2.169829,44.515945,2.178986,2.035092
587722982288326943,0.40518,0.276943,0.54707,0.572585,-8.558312,-313.608093,-2952.82227,4.799379,2.461043,53.438328,2.223593,0.683887
587722982288457791,0.973911,0.428209,0.835761,0.864059,-2145.0835,-75.349121,-1.115647E4,6.263083,2.059648,8.649328,2.374695,10.611692
587722982824870112,0.843311,0.429533,0.609227,0.576658,-2609.60352,-650.683411,-1.2614E4,7.221263,2.558699,8.23696,2.438206,43.178585
587722982824935619,0.589901,0.293173,0.894394,0.899792,-102.014809,-549.496765,-4730.59912,5.922939,2.974253,67.414406,2.184699,5.484414
587722982824935636,0.953178,0.433435,0.19618,0.233067,-127.457207,-907.211853,-7903.81543,5.700877,2.368913,62.046928,2.145035,4.59526
587722982824935652,0.875669,0.43082,0.344029,0.386998,-157.171707,-173.175262,-6200.69971,3.354459,1.324709,10.897016,2.289272,14.176548
587722982824935678,0.51111,0.363283,0.685606,0.714472,-37.27177,-1146.01392,-8909.79883,3.279071,1.60847,21.01502,2.122488,2.891059
587722982824935686,0.911142,0.462361,0.661515,0.643373,-2769.77124,-56.946125,-2.033507E4,6.850396,2.097628,11.434439,2.354132,2.691972
587722982824935716,0.89864,0.395876,0.638777,0.684899,-1310.73035,-46.891727,-7870.92383,4.549375,1.473354,6.974363,2.339879,4.120749
587722982825001020,0.609884,0.327841,0.574387,0.621667,-2073.03564,-150.837646,-1.340044E4,3.771165,1.349636,6.577819,2.334056,24.974232
587722982825001102,0.772734,0.435198,0.349899,0.350958,-109.11824,-1092.10571,-7982.70801,5.512555,2.560703,67.094765,2.085596,4.428774
