objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587722982292979944,1.540688,0.557224,0.658978,0.708766,-414.54776,-28.184563,-2330.74097,6.704662,2.191812,13.690636,2.352885,0.641469
587722982293045429,0.60441,0.344423,0.916698,0.954182,-464.933533,-18.025394,-6831.04883,5.393863,2.023251,18.694208,2.310119,1.183255
587722982293045434,0.558456,0.345894,0.641488,0.667509,-56.068626,-508.374817,-9359.0127,6.870009,2.900592,52.287052,2.276664,4.350183
587722982293045484,0.309546,0.194702,0.828566,0.859402,-17.619349,-276.106964,-3779.54541,6.970498,3.043999,59.518211,2.21401,0.344545
587722982293111029,1.050201,0.507771,0.489433,0.511188,-823.912476,-6.998615,-6777.66211,4.831464,1.682169,12.242861,2.290559,1.317117
587722982293111059,0.551805,0.357616,0.649991,0.676529,-85.84964,-305.278229,-4587.54541,4.764857,1.984667,27.943157,2.188802,1.429038
587722982293176467,0.721222,0.360373,0.473446,0.475848,-513.666748,-152.640045,-2330.78662,3.138325,1.012746,5.34326,2.195291,5.164653
587722982293176482,1.010159,0.444115,0.414216,0.418675,-936.965332,-169.244583,-1.171724E4,5.05188,1.658578,12.723603,2.27109,9.028378
587722982293176496,0.980449,0.514658,0.255092,0.255251,-3071.2439,-2188.94653,-4.021726E4,16.776075,5.577078,214.75116,2.412508,80.053528
587722982293176501,0.891445,0.451539,0.400606,0.370017,-2984.58496,-750.578308,-2.540099E4,8.453821,2.840038,27.372917,2.387785,157.707092
587722982293176515,0.846088,0.432255,0.339449,0.367743,-1360.65564,-222.033371,-1.511189E4,5.64765,1.965284,15.802746,2.361713,8.99868
587722982293242003,0.875428,0.410434,0.898129,0.917237,-6812.20752,-262.725403,-2.947878E4,7.988127,2.39975,11.416472,2.334266,39.423096
587722982293242067,0.456106,0.285154,0.422647,0.457564,-30.993387,-132.895416,-2903.31372,5.126488,2.375677,37.094978,2.315459,1.535333
587722982293307679,1.015419,0.430281,0.761579,0.786131,-576.433228,-21.699345,-3414.45264,5.520211,1.818313,9.655829,2.31166,1.158285
587722982293307701,0.594498,0.367113,0.863003,0.880298,-1226.58325,-218.892136,-4579.62109,5.027328,1.994383,7.91228,2.416114,13.35145
587722982293372986,0.894099,0.410495,0.713001,0.716635,-3996.66919,-232.119965,-2.840286E4,8.939032,2.934604,18.353621,2.407763,4.259885
587722982293373124,0.974958,0.445904,0.730198,0.687576,-3580.89282,-347.289948,-1.297952E4,10.436726,3.588584,12.394112,2.394505,14.967687
587722982829850800,0.801308,0.42647,0.21164,0.27318,-71.61705,-444.7789,-7704.21143,7.161394,2.832889,67.946014,2.24782,3.323308
587722982829850864,0.877871,0.445328,0.824397,0.870149,-668.055542,-39.558777,-5086.63916,5.516398,1.958258,13.871624,2.362983,1.587348
587722982829916194,1.177683,0.377268,0.549698,0.531269,-350.484253,-190.289886,-5403.12988,6.883241,2.416752,30.013517,2.274462,2.168925
587722982829916336,1.075741,0.44269,0.823081,0.864719,-452.897064,-13.099924,-2844.64014,4.912694,1.729207,11.58254,2.311024,1.010587
587722982829916369,0.658081,0.363649,0.61308,0.645577,-123.946411,-142.069122,-4087.01172,3.784164,1.636898,16.826012,2.297555,10.640854
587722982829916423,1.13497,0.420444,0.53034,0.607377,-345.696411,-7.326308,-2129.55615,4.128726,1.514654,10.596148,2.277172,1.29426
587722982829916430,1.173742,0.442514,0.469908,0.546228,-269.518494,-27.023476,-2385.11719,4.274696,1.569767,11.793731,2.290713,1.305949
587722982829916441,1.104036,0.433496,0.892024,0.891102,-187.767776,-173.250732,-4412.09766,5.288183,2.316723,28.700331,2.386512,1.635107
587722982829981913,1.226149,0.435569,0.795939,0.851907,-1348.24377,-115.796204,-1.487323E4,8.911595,2.885979,24.721004,2.349502,2.690918
587722982829981924,0.709885,0.331459,0.770676,0.777667,-70.576454,-248.782715,-3760.00439,5.318974,2.405307,36.707657,2.282874,2.967306
587722982829981942,0.57072,0.286305,0.949472,0.968805,-542.565369,-4998.8252,-4.113054E4,11.184845,5.46838,208.319122,2.275849,29.597403
587722982829981962,0.723413,0.376308,0.188486,0.213025,-82.874252,-1535.10815,-1.370655E4,8.835194,3.836329,167.432327,2.155569,3.393746
587722982829981963,0.776234,0.355606,0.960933,0.970035,-1406.45007,-278.651459,-1.676741E4,6.653685,2.429414,21.761305,2.382999,8.971968
