objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587725469053419690,0.801383,0.363189,0.951869,0.981856,-9990.21777,-434.568909,-3.944504E4,8.294045,2.429339,10.131762,2.345971,118.010918
587725469053419821,0.891102,0.427074,0.323843,0.38137,-61.103134,-184.293564,-4311.77148,4.609413,2.050117,30.941422,2.343304,8.166575
587725469053419824,0.864941,0.444241,0.351615,0.380137,-434.024353,-525.677307,-1.454313E4,6.125697,2.233581,27.651697,2.274078,20.02631
587725469053419857,0.458662,0.321917,0.835572,0.864445,-95.250664,-197.832535,-6112.50488,6.005945,2.284032,24.478128,2.347893,3.85053
587725469053616375,0.495165,0.317446,0.925884,0.945362,-79.390862,-856.660217,-1.320268E4,4.673792,1.996475,23.642178,2.266571,7.182909
587725469053681778,1.170717,0.463322,0.496859,0.510455,-1729.78589,-342.540405,-7529.24854,5.789221,2.007577,9.925634,2.338496,10.088367
587725469053747218,0.427038,0.210754,0.96383,0.93778,-86.80558,-639.22937,-5970.33691,8.442616,3.818978,95.208145,2.232356,0.680002
587725469053747360,1.065783,0.437508,0.812306,0.82043,-293.028503,-36.299355,-3053.45386,4.793733,1.792351,11.194904,2.339417,1.723444
587725469053812963,1.086281,0.439615,0.844111,0.775566,-698.197266,-126.780327,-2621.05469,4.502727,1.529929,6.121308,2.232389,2.021585
587725469053878528,0.699362,0.386049,0.988228,0.975693,-35.89035,-106.126282,-3837.78687,5.173952,1.920196,18.799265,2.288822,1.146147
587725469053944044,0.800798,0.409019,0.266691,0.3158,-1102.45227,-142.62056,-1.197624E4,5.916654,1.90235,15.759645,2.318813,7.575034
587725469054009437,0.85755,0.415231,0.582441,0.625119,-3.872209E4,-2961.12842,-1.45759E5,20.237526,6.339856,28.21669,2.48772,861.84021
587725469054009438,0.707131,0.363393,0.49807,0.492233,-913.040588,-662.353882,-1.972375E4,8.401569,3.30828,44.321293,2.462627,8.090965
587725469054009530,1.09363,0.467306,0.367614,0.426785,-368.305206,-114.186256,-5564.54199,4.186615,1.555745,12.309626,2.339957,3.796636
587725469054009600,0.561078,0.27831,0.931296,0.887245,-1505.22949,-1516.27612,-1.370271E4,7.262452,3.661728,73.272049,2.518507,55.089481
587725469054009767,0.264698,0.13727,0.722634,0.746635,-0.496856,-74.661942,-988.399719,9.142783,4.327289,137.312714,2.208411,0.354249
587725469054074886,0.730291,0.335449,0.66409,0.684799,-99.389168,-1553.02417,-1.417847E4,6.343721,2.898959,63.09481,2.186771,3.93667
587725469054075169,0.345007,0.271084,0.450781,0.466174,-189.608505,-240.440689,-4750.61133,10.351871,4.3376,88.872551,2.379052,3.273983
587725469054075229,0.471233,0.310644,0.599998,0.622678,-17.619209,-290.522186,-2701.05005,4.801447,2.037741,32.122551,2.100701,1.694026
587725469054075230,0.824333,0.355406,0.710029,0.726293,-1234.37231,-84.352654,-6054.33203,4.414013,1.46693,6.458262,2.338987,12.188296
587725469054140775,1.535885,0.568359,0.582969,0.627262,-822.568604,-47.021278,-5202.38721,11.570761,4.077851,22.187134,2.540881,0.877438
587725469590552948,0.959309,0.453045,0.406127,0.437521,-953.621399,-49.591309,-7746.09424,4.348427,1.536699,8.591821,2.329946,2.352979
587725469590618331,0.817936,0.391661,0.803809,0.874601,-347.917053,-6.992889,-3312.4939,4.743597,1.579305,7.952479,2.354125,0.709345
587725469590683663,0.97807,0.308,0.807164,0.858999,-101.588463,-632.049255,-8827.3252,1.858321,0.819701,5.091001,2.104228,21.560417
587725469590683928,0.921247,0.433617,0.406798,0.449995,-415.796936,-425.251038,-8640.81934,5.93006,2.341582,30.731277,2.425805,19.535522
587725469590749389,1.100698,0.462465,0.553293,0.592772,-2762.1167,-115.64357,-1.638036E4,9.893652,2.92787,11.933501,2.442523,11.154371
587725469590749462,1.064131,0.405941,0.901827,0.87227,-1412.43396,-96.067032,-6552.96924,7.175004,2.288464,7.2563,2.337375,4.753968
587725469590814856,0.844744,0.409396,0.909323,0.87186,-3.266311E4,-1343.35718,-1.080576E5,12.704221,3.686579,11.32038,2.437359,1721.7323
587725469590814900,0.789509,0.38282,0.33427,0.326141,-2907.22925,-423.249878,-2.259667E4,3.972078,1.329486,8.629045,2.275432,62.626995
