objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587726877277356089,0.928631,0.427855,0.697313,0.734154,-1830.0426,-248.120529,-8442.49512,6.931022,2.425913,12.009345,2.333827,14.067514
587726877277356202,0.880571,0.399487,0.93725,0.887571,-1926.20898,-101.101837,-9498.48047,5.757251,1.877525,10.380889,2.330778,13.42188
587726877277356209,0.519239,0.414145,0.499948,0.522936,-228.759964,-164.231201,-3086.83667,4.794096,2.158831,24.292564,2.403425,2.841629
587726877277356226,0.896444,0.446144,0.633893,0.632122,-139.226334,-97.617859,-4289.1543,5.047055,2.025781,19.701986,2.357631,1.627362
587726877277421672,0.804218,0.408875,0.465407,0.525165,-354.646271,-14.254373,-2913.21313,5.438886,1.793632,11.270052,2.291681,1.939296
587726877277421686,0.879572,0.463888,0.383347,0.438961,-182.834915,-163.139908,-6363.25391,5.205225,2.041418,23.659885,2.289558,2.446258
587726877277421701,1.277903,0.467924,0.734183,0.732557,-320.188812,-22.542007,-2070.09766,4.892501,1.730279,9.372797,2.326858,0.98609
587726877277421749,0.780357,0.38225,0.591945,0.62466,-110.166649,-360.948059,-5694.79639,7.565624,3.374973,66.665901,2.338189,1.739185
587726877277487280,1.318272,0.494867,0.916032,0.903255,-787.713379,-53.592739,-4125.61768,7.222821,2.416461,10.875095,2.358712,2.875435
587726877277552836,0.701817,0.39674,0.771227,0.809342,-81.030266,-170.943115,-4806.67432,4.686798,2.007059,21.309134,2.349234,6.922532
587726877277618327,0.860302,0.38983,0.999891,0.972912,-721.534668,-53.696953,-3571.66162,5.094349,1.743633,8.828834,2.281813,2.292869
587726877277618340,0.623098,0.36706,0.420275,0.461891,-51.930603,-242.371582,-5201.33984,3.66465,1.50503,15.647173,2.181315,2.838231
587726877277618344,0.899625,0.397196,0.645104,0.65515,-3963.69141,-249.855667,-2.035068E4,8.978923,2.811143,13.50808,2.407351,79.489304
587726877277618345,0.673969,0.387445,0.542352,0.575892,-186.718872,-103.458527,-5162.22021,4.732058,1.834925,17.073071,2.317298,3.530405
587726877277618422,0.918489,0.430908,0.250006,0.291692,-108.482918,-257.819397,-3742.17065,7.067825,2.848815,71.336891,2.320154,1.351279
587726877277749402,1.327162,0.529182,0.739706,0.78212,-295.210052,-12.189899,-1950.83508,9.311014,2.59958,11.271855,2.393366,0.703592
587726877277749415,0.387742,0.205391,0.476833,0.520611,-1152.48437,-2647.45264,-2.512588E4,14.623708,6.331795,216.556458,2.436643,67.665192
587726877277814928,0.793974,0.476696,0.537687,0.562272,-1678.99365,-204.521851,-7889.51465,5.772392,2.055271,10.614359,2.317189,10.997005
587726877277814964,0.422255,0.298948,0.42937,0.447409,-3.157423,-67.332977,-1894.61267,6.562768,2.551075,41.303574,2.267467,0.202714
587726877277880449,0.871046,0.406118,0.449884,0.474316,-478.622986,-138.692383,-6882.57861,4.808426,1.845465,15.6063,2.371895,5.690938
587726877277945988,1.399536,0.507854,0.825117,0.816904,-528.321472,-21.789093,-3283.05933,7.011185,2.253348,11.423175,2.358702,1.129983
587726877277946021,1.288162,0.476688,0.868047,0.867949,-784.893005,-53.546509,-4572.75342,8.116925,2.522838,11.757439,2.321885,1.842876
587726877278011518,0.580839,0.379093,0.657478,0.672066,-372.700378,-2726.91455,-1.659405E4,8.843915,4.641142,190.358139,2.067319,5.594865
587726877278011528,1.207338,0.467697,0.753509,0.765039,-285.633606,-26.645342,-2053.51416,5.967681,1.990492,11.634146,2.321311,1.670279
587726877278011544,1.047464,0.437908,0.885267,0.965103,-397.807098,-51.402401,-1774.93188,6.699124,2.183315,10.183197,2.351718,1.587173
587726877278011552,0.531452,0.314842,0.670558,0.707302,-8.208003,-215.825897,-2531.40234,7.919426,3.080923,57.836327,2.247107,1.930346
587726877278011565,0.87611,0.408178,0.669883,0.694891,-1885.65332,-89.976425,-1.521732E4,8.493927,2.931684,19.218281,2.386026,5.320542
587726877278077041,0.969709,0.438183,0.654399,0.614621,-217.597778,-51.709221,-1812.57788,3.98228,1.360971,8.739433,2.233285,2.434651
587726877278142595,0.454679,0.278181,0.767659,0.766317,-107.235977,-238.487732,-3868.31567,6.717888,3.034708,56.320351,2.308772,2.352916
587726877278208101,0.53978,0.41576,0.399571,0.420171,-8.247591,-481.164154,-6725.36084,6.016723,2.532908,48.427265,2.246725,3.648011
587726877278208123,0.535753,0.357185,0.977248,0.935193,-900.262939,-460.779144,-2.055001E4,6.624034,2.311548,22.100388,2.29527,39.712315
587726877278208133,0.81585,0.373771,0.705734,0.71503,-1203.09912,-501.231384,-1.709839E4,6.89761,2.621673,25.683327,2.452448,13.989129
