objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587722981744902300,0.912895,0.424618,0.838652,0.88337,-1185.16846,-107.71524,-5726.81592,5.561031,1.763789,9.871312,2.275033,5.453479
587722981744902320,0.549955,0.336807,0.270681,0.316856,-27.919327,-539.714417,-6263.36279,6.266917,2.816494,78.74865,2.230291,0.559088
587722981744967759,1.094988,0.443956,0.79061,0.777526,-695.716187,-28.068197,-4075.96411,5.468858,1.799519,10.181583,2.32769,2.044192
587722981744967771,1.09339,0.461826,0.633358,0.675065,-235.906464,-117.525574,-4508.91992,3.719105,1.523733,13.057749,2.297981,2.841298
587722981744967809,0.833735,0.360168,0.740456,0.753183,-575.837524,-37.341457,-2922.39038,4.469087,1.461558,8.027734,2.282797,3.95213
587722981744967811,0.703697,0.443617,0.851707,0.868883,-192.03508,-258.601746,-8044.92432,5.416446,2.182564,24.423538,2.316264,11.132091
587722981744967885,1.046432,0.507412,0.324083,0.359954,-101.613037,-636.397644,-7583.42432,5.96589,2.648429,66.532425,2.167264,5.121889
587722981745033324,0.845703,0.383284,0.719052,0.738941,-292.748444,-13.385142,-2252.35498,4.711854,1.699286,11.572575,2.308137,0.896259
587722981745098866,0.63254,0.365896,0.529338,0.577369,-6.140871,-378.953217,-5248.94141,3.955847,1.751005,23.115421,2.160707,0.564484
587722981745098876,0.839949,0.411776,0.502268,0.525382,-184.094223,-302.274078,-4957.44336,5.389115,2.597302,42.798847,2.361866,8.180818
587722981745098894,0.836603,0.39636,0.880147,0.858648,-3197.19922,-146.60733,-1.704102E4,8.287741,2.704648,14.962072,2.371537,28.940216
587722981745098957,0.68166,0.347834,0.414844,0.430173,-33.423916,-527.372437,-4000.70361,4.908343,2.357912,53.952332,2.069286,0.874449
587722981745164445,0.60495,0.353647,0.825597,0.85398,-25.974434,-337.084381,-5002.9707,4.16764,1.960203,26.057564,2.257538,1.913383
587722981745164467,0.624693,0.375662,0.677955,0.71656,-39.374725,-194.406418,-4037.8252,4.195393,1.772734,20.627563,2.242656,1.849559
587722981745164474,1.057949,0.451681,0.798838,0.81679,-339.206543,-13.42495,-2119.41333,5.376303,1.670138,9.337788,2.30099,1.008091
587722981745164484,1.304939,0.510069,0.978711,0.946467,-626.557495,-26.410378,-4590.66357,5.458958,2.011382,12.532781,2.356237,1.190654
587722981745229945,1.009262,0.435234,0.605678,0.625483,-530.731873,-55.402496,-4353.10205,4.302709,1.598102,9.70377,2.362593,1.762494
587722981745230031,0.570724,0.348579,0.949945,0.943706,-33.150543,-771.733704,-7740.25439,4.446635,2.105322,31.283777,2.221517,4.566782
587722981745230037,0.917967,0.455893,0.435697,0.479941,-821.152954,-83.146416,-4270.86914,3.842814,1.335267,7.418894,2.290428,7.14033
587722981745295552,0.723113,0.394228,0.174733,0.159946,-1867.90662,-3524.39502,-4.323289E4,21.148767,8.700317,824.581604,2.340189,117.085991
587722981745360921,0.887241,0.40966,0.924989,0.924823,-835.314392,-55.839626,-5311.99609,3.916395,1.486696,8.168745,2.322686,5.450789
587722981745361054,0.865671,0.393053,0.304928,0.350659,-262.961731,-10.965252,-2547.34082,2.985808,1.120122,7.804857,2.228768,3.862967
587722981745361058,1.137247,0.475206,0.671614,0.691596,-901.811462,-276.785797,-6253.3208,6.915393,2.8565,18.487326,2.540194,5.67188
587722981745361063,0.719345,0.408306,0.63336,0.656412,-81.468872,-169.408783,-3997.85742,5.353453,2.2156,27.183596,2.301183,1.964195
587722981745361071,1.0313,0.433125,0.840011,0.829671,-1188.03674,-53.430717,-6827.39844,6.349226,2.127522,10.998098,2.360198,3.983353
587722982281773224,0.845739,0.40287,0.619097,0.679291,-1762.54785,-80.372765,-9453.57715,5.817061,1.844396,10.745728,2.303281,4.554119
587722982281838697,0.49925,0.349602,0.529537,0.557571,-443.087067,-301.276825,-1.249149E4,6.249166,2.330396,25.415739,2.319957,22.970268
587722982281838717,0.891945,0.390371,0.707194,0.687177,-915.598083,-59.918957,-5614.43164,4.60398,1.493343,8.706394,2.275638,2.355501
587722982281838722,0.600319,0.373201,0.549965,0.576588,-160.802277,-265.672119,-8703.41992,5.840041,2.34936,30.27527,2.331104,8.128983
587722982281838769,0.528816,0.261917,0.719406,0.719536,-94.506683,-228.12355,-5561.85107,10.336768,4.660981,94.046616,2.419811,2.136286
587722982281904237,1.08424,0.420401,0.749794,0.797811,-269.448425,-6.265414,-3321.28369,4.136749,1.589516,11.253312,2.332783,0.264266
587722982281904242,0.715122,0.399836,0.686048,0.675203,-1486.29858,-149.061859,-1.130826E4,7.320346,2.50925,18.346321,2.476527,9.803426
587722982281904263,0.475473,0.208838,0.668195,0.713338,-944.846008,-636.857788,-1.157497E4,14.772789,7.582788,212.904037,2.65297,2.247853
587722982281904295,0.593206,0.34643,0.478728,0.4837,-28.655186,-686.841919,-9865.22363,6.417698,2.665928,48.94231,2.236529,1.417073
587722982281969870,1.006958,0.475298,0.637098,0.653951,-126.074638,-320.771301,-5572.12695,7.127506,3.262432,68.652466,2.32862,4.737213
587722982282035383,0.698589,0.351009,0.865889,0.874675,-341.637299,-106.885674,-7179.13574,7.267292,2.58083,26.412107,2.326977,1.67863
587722982282035411,0.880058,0.409299,0.433993,0.432438,-6910.80469,-1148.63916,-5.636207E4,13.527512,4.662632,48.448189,2.471015,33.102379
587722982282035453,0.815637,0.409655,0.487291,0.481202,-3344.38818,-5016.2334,-4.58809E4,11.420394,5.348029,196.243317,2.469357,327.253632
587722982282100780,1.154591,0.553354,0.701746,0.687896,-339.833588,-6.947726,-3781.57324,4.803277,1.619774,10.298712,2.296661,0.343706
587722982282100788,0.852522,0.408073,0.435793,0.485687,-464.991852,-35.522095,-3368.30859,4.714205,1.558995,9.039618,2.299446,0.739336
587722982282100859,0.550896,0.301895,0.697755,0.705941,-383.947174,-2350.56226,-1.995763E4,7.417629,3.437553,88.424767,2.249095,16.096779
587722982282100898,0.843039,0.487486,0.547994,0.588598,-797.43103,-511.832428,-1.052976E4,6.047917,2.331022,20.957531,2.378153,25.127174
587722982282100903,0.788612,0.455782,0.200012,0.244007,-49.899311,-239.491516,-4938.27637,5.436605,2.153524,38.387081,2.20735,5.200633
587722982282100948,1.21818,0.445572,0.815793,0.837606,-1680.10999,-172.734848,-6851.38037,8.330262,2.298242,8.962212,2.338608,8.446074
587722982282166331,0.620581,0.395271,0.607375,0.604245,-1521.4458,-340.349304,-9693.52441,4.743467,1.908459,11.813043,2.409279,13.693655
587722982282166426,0.781519,0.405287,0.693135,0.67302,-832.376831,-280.426331,-7427.08301,6.195506,2.57186,22.232098,2.490476,4.168884
587722982282231944,0.620274,0.3895,0.314897,0.344862,-7.648949,-191.27356,-3832.91357,4.677171,1.890293,26.687603,2.230679,1.23737
587722982282231949,0.558451,0.31444,0.906279,0.957458,-307.037262,-3090.56006,-2.132424E4,6.746085,3.525045,100.315842,2.115069,9.666416
587722982282231955,0.8445,0.417753,0.233736,0.263632,-630.222229,-781.218628,-1.389576E4,8.188847,2.954711,59.91925,2.372401,87.938034
587722982282231971,0.852701,0.405927,0.844927,0.909383,-1840.55774,-47.249554,-1.428974E4,5.539194,1.92562,11.973372,2.396681,5.92331
587722982282231997,0.981506,0.397179,0.860236,0.829027,-4578.30322,-564.102661,-1.549127E4,11.070609,3.45085,10.871424,2.384114,33.03299
587722982818578497,0.856163,0.391587,0.879491,0.82895,-2.370359E4,-1827.33386,-7.367577E4,13.38991,4.029883,14.327202,2.395772,530.898865
587722982818578627,0.806026,0.4496,0.273798,0.304838,-221.490417,-1554.75781,-1.138463E4,6.842288,3.148123,112.902527,2.110038,15.41179
587722982818578634,0.837607,0.395765,0.472879,0.518568,-2749.95679,-277.600342,-2.662346E4,5.685902,2.010143,14.672301,2.346964,21.844418
587722982818644103,0.896843,0.498186,0.173645,0.213697,-90.4263,-255.946381,-5208.29785,6.367653,2.406307,48.896809,2.260539,2.897589
587722982818709633,0.747221,0.372332,0.439118,0.496574,-58.845436,-210.893112,-4811.38818,3.493545,1.496347,15.05899,2.252904,6.239587
587722982818709689,0.834686,0.377623,0.872435,0.891381,-763.817139,-222.744766,-7087.63672,6.441889,2.559907,19.989979,2.518388,3.382723
587722982818709699,0.91428,0.448196,0.279082,0.324878,-681.248291,-185.268692,-8906.14941,5.676465,1.965571,18.932352,2.363756,9.160825
