objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587722981753946259,0.629814,0.35993,0.765203,0.78328,-79.925438,-221.937134,-4477.63525,6.310568,2.795263,45.822453,2.337396,2.677859
587722981754011901,0.834119,0.384174,0.590603,0.577023,-5435.59326,-2275.76025,-4.19507E4,10.61208,4.494208,36.852604,2.577073,86.906555
587722981754077529,0.403444,0.20797,0.162303,0.185933,-9.67879,-258.40683,-3033.95142,10.574325,4.462145,210.398438,2.163047,0.273692
587722981754142908,0.715242,0.391703,0.785672,0.816018,-89.588005,-188.245102,-5012.12207,4.026499,1.77698,18.138927,2.328594,6.616417
587722982290686147,0.781933,0.370205,0.40431,0.423023,-824.358459,-70.158005,-9788.93066,3.990493,1.4643,10.403562,2.301656,5.128672
587722982290686153,0.732042,0.396803,0.661634,0.641668,-1.038913E4,-8116.28711,-8.379434E4,12.641618,5.437524,76.686966,2.578373,631.493286
587722982290751578,0.917992,0.420934,0.809218,0.833786,-5242.53467,-132.138794,-2.697417E4,9.171745,2.924809,15.230715,2.412315,26.208405
587722982290751667,0.84809,0.403466,0.704284,0.666498,-8868.25391,-505.71759,-3.715509E4,8.831405,2.717824,13.716187,2.357991,59.813683
587722982290817087,1.01668,0.395117,0.92943,0.874028,-2044.94202,-268.484375,-8966.2959,11.44449,3.170053,12.270065,2.355728,6.68365
587722982290817229,0.912455,0.405091,0.730618,0.679575,-3432.97485,-339.948975,-1.222434E4,12.059686,3.802125,12.124353,2.372704,16.182077
587722982290882809,0.912363,0.38307,0.723878,0.761343,-632.331299,-29.10717,-5116.01318,4.760423,1.663211,9.96261,2.335869,1.046198
587722982290882831,0.303003,0.258434,0.4999,0.50936,-449.643097,-1321.38306,-1.007361E4,4.896429,2.287731,46.061398,2.184154,14.674106
587722982290948228,0.729898,0.369478,0.450005,0.486296,-3.894849,-465.13031,-6030.54346,4.784313,2.030877,30.110609,2.248323,1.094009
587722982290948308,0.863457,0.407062,0.917511,0.907465,-8936.11914,-571.413879,-6.66761E4,10.451608,3.459739,25.784891,2.475132,59.406998
587722982290948335,0.851685,0.427963,0.367037,0.383801,-174.378311,-1580.08167,-1.777634E4,5.535441,2.467643,49.732731,2.259666,13.584729
587722982291013769,0.51848,0.315676,0.997173,0.946864,-66.707474,-129.941116,-3804.67261,3.155689,1.30499,10.858396,2.203499,3.756271
587722982291013783,0.792418,0.390627,0.604541,0.607978,-1802.89746,-376.384552,-1.080189E4,4.588448,1.808744,10.11439,2.422822,26.546959
587722982291013790,0.713242,0.359024,0.65026,0.684776,-690.293762,-21.687208,-4612.49072,5.489811,1.811893,9.956461,2.29202,0.877112
587722982291013798,0.886887,0.396502,0.654977,0.630971,-404.042725,-94.359657,-1927.13184,3.40845,1.132434,5.996089,2.221652,2.521389
587722982291013801,1.1647,0.478657,0.883516,0.856765,-956.100342,-68.67939,-5680.90039,5.877952,1.806439,10.197907,2.296383,0.725162
587722982291079200,0.718195,0.451471,0.566281,0.605295,-799.527588,-88.631493,-3494.06104,4.168828,1.347487,6.952629,2.276718,6.031762
587722982291079337,1.084053,0.484221,0.533145,0.543616,-121.663071,-277.740509,-8095.64404,4.297279,1.783873,19.47348,2.284997,8.507768
587722982291144933,0.897034,0.376659,0.940026,0.976369,-854.354126,-51.101028,-4513.13574,5.248235,1.687903,8.761982,2.269753,1.767273
587722982827622508,0.802568,0.408112,0.873975,0.84053,-6555.62646,-229.297577,-3.157364E4,10.268619,3.207224,15.199615,2.398124,18.652962
587722982827622551,0.544812,0.278001,0.816418,0.847682,-2714.82397,-8915.50195,-8.027327E4,18.218449,8.689273,403.983734,2.460742,316.497559
587722982827687967,0.882879,0.416441,0.424496,0.434258,-2065.83008,-1011.72772,-1.214217E4,8.901278,3.620116,27.050121,2.628837,28.283831
587722982827688084,0.948023,0.3914,0.854003,0.823906,-2908.92163,-853.74939,-1.76824E4,7.526751,3.068869,16.324081,2.495724,38.542046
587722982827688086,1.021255,0.411356,0.764625,0.729375,-2410.52612,-253.584396,-8822.59766,11.114208,3.662928,11.651929,2.420865,11.58181
587722982827688093,0.861788,0.391123,0.566976,0.538176,-1066.65161,-151.176697,-6411.93408,7.489992,2.770313,16.085817,2.487397,6.930403
587722982827688157,0.621271,0.327335,0.67181,0.68906,-125.25679,-623.986694,-7184.31836,8.30127,4.012251,120.110397,2.25615,3.669634
587722982827753655,0.89304,0.413244,0.426353,0.489643,-4568.47949,-611.542786,-2.270254E4,6.366556,2.03126,10.203371,2.375668,73.568665
587722982827753662,0.928951,0.409843,0.565935,0.566255,-198.916214,-114.036827,-4657.70947,5.20215,2.079823,19.978714,2.368913,1.105452
587722982827753718,1.168745,0.463245,0.720058,0.733593,-614.764404,-7.108931,-3907.81274,4.794188,1.524224,7.548803,2.311603,1.243342
587722982827753767,1.000435,0.41991,0.83853,0.867844,-249.88974,-910.155334,-9411.69629,6.304656,3.03462,65.244743,2.23651,11.004304
587722982827819184,0.794086,0.368404,0.912295,0.937267,-1.384728E4,-1409.30701,-5.648388E4,13.204612,4.578969,14.590849,2.476781,321.395386
587722982827819227,0.853119,0.408474,0.945936,0.92512,-663.827393,-18.295,-3821.34424,5.260936,1.623662,7.874004,2.337873,2.323636
587722982827819241,0.861347,0.384016,0.762945,0.816244,-1058.90601,-38.66853,-6213.45312,3.572927,1.244396,6.592165,2.281457,3.94605
587722982827884615,0.315294,0.399925,0.569131,0.668252,-706.187195,-19.455053,-5742.14209,4.975613,1.54689,9.34135,2.275733,1.917595
587722982827884625,0.526804,0.262684,0.836294,0.865963,-41.625618,-583.408081,-6017.65186,5.764372,2.829667,60.145641,2.184601,1.977411
