objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587726031165849719,1.053371,0.410519,0.636663,0.656494,-203.712112,-4.193348,-1760.14368,3.744179,1.262049,6.471164,2.277706,0.423803
587728309098643636,0.830996,0.406384,0.45406,0.477588,-1055.54785,-31.105492,-7158.37891,5.024315,1.700904,10.445015,2.310664,3.534255
587728309098643632,0.999311,0.446121,0.387374,0.409904,-390.32019,-165.186905,-5768.64551,6.435925,2.558143,31.698805,2.43446,2.331497
587728309098643602,0.791016,0.452297,0.329939,0.365359,-220.976196,-693.942749,-1.288785E4,6.351227,2.402122,40.624409,2.237565,7.878304
587728309098446981,1.114439,0.459745,0.67408,0.665889,-405.436249,-11.608896,-2631.30908,4.157242,1.40903,7.605423,2.278711,0.917162
587728308561903706,0.644062,0.351074,0.371535,0.431288,-23.6835,-434.227264,-4222.85352,3.868181,1.801451,29.29335,2.088864,1.093312
587728308561903679,0.933699,0.426262,0.700785,0.742581,-82.436829,-30.924231,-2490.28345,3.350826,1.375461,11.040323,2.259488,1.462789
587728308561772633,0.585707,0.329638,0.276606,0.317663,-28.211943,-313.471039,-4526.27295,5.78171,2.373908,50.625217,2.16936,1.477394
587728308561707260,0.679579,0.439058,0.33885,0.388877,-60.663795,-112.30426,-4608.72656,4.179809,1.519264,14.951331,2.210049,1.692515
587728308561707249,1.098509,0.471951,0.760315,0.681026,-673.941223,-135.761292,-2398.88135,5.867994,2.299624,9.470057,2.317692,1.955444
587728308561707236,1.212515,0.467882,0.706323,0.73146,-952.283569,-47.572124,-5644.05957,9.494026,3.175501,15.22015,2.406525,1.128458
587728308561707215,0.419504,0.234398,0.705997,0.739457,-160.091095,-395.200134,-4033.42407,5.673211,2.711649,47.19532,2.300328,2.320713
587728308561707161,0.294876,0.142651,0.184981,0.22826,-31.920834,-304.028687,-3491.66382,12.587359,5.498623,385.262115,2.240558,0.737971
587728308561707146,0.938967,0.450676,0.303593,0.35489,-3077.87427,-437.298645,-1.447991E4,6.557549,2.163629,10.957294,2.353121,36.727795
587728308561707143,0.404425,0.234497,0.844978,0.909022,-169.087173,-14.841847,-1084.48328,2.226632,0.880281,4.718225,2.199523,1.806637
587728308561707138,0.413254,0.25573,0.850092,0.879553,-166.090057,-311.621307,-3023.42065,5.811163,3.276366,79.018684,2.303395,2.116903
587728308561641621,0.652945,0.386823,0.265746,0.311675,-595.048035,-914.873291,-2.30929E4,7.1589,2.63621,45.0839,2.31208,52.711189
587728308561641609,0.873278,0.406012,0.999805,0.997969,-849.438293,-165.504242,-2666.31055,4.803397,1.467713,6.070345,2.285722,7.596046
587728308561641584,0.897053,0.457025,0.295135,0.398619,-6086.20508,-1909.05237,-3.641198E4,7.845926,2.321441,17.675533,2.343372,228.127411
587728308561576160,0.502357,0.317339,0.773819,0.812017,-636.958069,-1038.65442,-1.21028E4,4.916621,2.503141,36.664642,2.488546,49.735058
587728308561576129,1.049706,0.432377,0.803181,0.818374,-662.972778,-13.256923,-4799.42578,4.709707,1.526922,8.267736,2.288882,1.987749
587728308025163873,0.967079,0.417603,0.279838,0.335794,-278.440643,-8.445418,-2296.32471,3.594372,1.257696,9.259558,2.196986,1.239612
587728308025098346,1.002478,0.438469,0.417542,0.430865,-298.63797,-29.787434,-3705.44971,5.95913,2.008378,16.297365,2.329808,0.511074
587728308024770668,0.872505,0.400217,0.435855,0.46992,-3883.07471,-625.631531,-1.508904E4,5.509498,1.609341,8.614798,2.253145,20.0968
587728308024770667,0.914639,0.463285,0.894337,0.837539,-1.159108E4,-1453.8678,-3.609331E4,8.570231,2.818215,9.781059,2.343559,218.480316
587728308024770659,1.0963,0.483376,0.464416,0.555644,-1383.59229,-141.803528,-7170.33398,6.373915,1.968405,10.194626,2.283631,3.912451
587728307488227448,0.720804,0.415815,0.209,0.258677,-62.20874,-265.639282,-5506.57617,5.554049,2.209682,42.175613,2.244854,2.159381
587728307488227432,0.58976,0.358736,0.321305,0.351642,-1.424729,-254.616425,-2768.62549,5.67916,2.592228,61.766094,2.20281,0.406643
587728307488227427,0.675953,0.409369,0.255056,0.292955,-14.671875,-504.538361,-5632.88184,5.946195,2.638833,68.071381,2.121184,0.782878
587728307488227421,0.825766,0.403162,0.463209,0.518492,-104.929176,-36.656097,-2492.24902,5.572265,2.151832,21.944452,2.334988,0.308928
587728307488227414,0.951225,0.470335,0.228096,0.275739,-1169.91772,-293.649811,-9674.50879,8.37777,2.757366,35.076096,2.39142,10.405529
587728307488162071,0.688154,0.413193,0.275336,0.327918,-5.050145,-71.748886,-2300.85864,8.741983,3.270908,78.982994,2.254694,0.146275
587728307488162055,0.792358,0.518454,0.189985,0.219091,-80.822556,-559.256836,-5504.93506,6.283095,2.711864,71.834557,2.077947,1.161962
587728307488162027,0.785162,0.388021,0.819213,0.813752,-1373.36365,-890.43396,-1.884333E4,9.394928,4.085937,74.257523,2.464725,14.160712
587728307488162008,0.851645,0.457204,0.327759,0.358443,-669.708374,-665.325562,-1.604929E4,5.690886,2.22788,31.880415,2.323391,25.170151
587728307488161999,0.86405,0.391587,0.615394,0.589577,-1241.84912,-163.024231,-9014.71094,6.939403,2.446473,17.027258,2.361077,2.743003
587728307488161991,0.945774,0.469427,0.257793,0.300095,-362.731384,-147.168747,-6834.17969,6.04435,2.256252,27.665476,2.298328,3.410946
587728307488161982,0.896589,0.411261,0.550136,0.572494,-344.046753,-101.703163,-6255.84131,5.097489,1.879117,17.984127,2.283583,2.937202
587728307488161969,0.797934,0.381559,0.662152,0.665937,-545.037354,-124.278427,-4071.44971,4.961519,2.041887,15.623761,2.429574,2.333132
587728307488161947,0.854725,0.409395,0.665686,0.661914,-560.941467,-39.840298,-3545.47949,6.207021,2.263927,14.701036,2.344965,1.265245
587728307487834416,0.752182,0.440683,0.354096,0.404116,-20.977388,-124.996964,-2823.39331,5.300311,2.101664,31.511717,2.249768,0.795554
587728307487834345,1.048557,0.388367,0.950931,0.893474,-173.399536,-4.371575,-1893.6156,4.683926,1.658569,10.705405,2.282916,0.873455
587728307487834325,0.903114,0.423386,0.217207,0.271465,-62.657387,-36.817493,-2392.76074,3.733944,1.45144,14.771562,2.200282,1.255811
587728307487834316,0.983103,0.40802,0.866738,0.903068,-551.263123,-66.484787,-6338.87012,6.03937,2.281125,18.451353,2.41411,1.58513
587728307487834313,0.976517,0.411646,0.750922,0.786783,-249.630554,-3.471241,-2376.85229,5.902102,1.981944,13.05178,2.349303,0.43522
587728307487834287,1.051136,0.436429,0.808782,0.827597,-4617.74023,-717.134766,-3.53642E4,14.449746,4.853507,39.010574,2.407996,36.614517
587728307487834267,0.972359,0.326416,0.771096,0.764828,-543.314941,-686.225708,-9972.98145,7.603757,2.600551,31.351162,2.276145,18.850193
587728307487768712,0.914448,0.425062,0.625787,0.657567,-165.383865,-14.474345,-2556.98657,4.123915,1.53615,11.801965,2.26504,1.150242
587726033850597548,0.578964,0.423569,0.906807,0.810748,-1447.07812,-239.016006,-5156.70068,6.726562,2.258966,10.069083,2.393312,12.258647
587726033850400895,0.77635,0.428474,0.582374,0.564471,-6837.66699,-1689.19275,-2.454781E4,14.940452,6.225787,21.019348,2.486904,63.170826
587726033850400894,0.856899,0.366921,0.956118,0.933654,-3242.95679,-290.352814,-1.283106E4,10.015409,3.013638,12.19294,2.35734,17.927996
587726033850400804,0.46011,0.33386,0.589136,0.63749,-213.650391,-55.210754,-2750.05054,5.9157,1.915491,16.079834,2.19023,1.823525
587726033850400803,0.616088,0.361524,0.655496,0.730613,-947.465942,-311.584991,-1.585728E4,6.208822,2.241798,23.147911,2.314661,12.678917
587726033313398979,0.894464,0.45863,0.293497,0.308261,-17.569578,-321.468933,-4593.58252,5.111156,2.204458,41.652798,2.164034,0.867959
587726033313398978,0.641863,0.365282,0.636844,0.658658,-28.977737,-499.698547,-4898.97021,5.38957,2.365471,41.07262,2.139777,1.625599
587726033313398968,0.644764,0.319738,0.688948,0.689361,-133.767044,-427.474945,-6152.76855,6.186663,2.851158,49.103886,2.376853,6.813895
587726033313398947,0.657425,0.357353,0.870449,0.915496,-14.480555,-425.869537,-4206.66016,3.793184,1.887303,28.460083,2.120117,0.352928
587726033313398933,1.034805,0.422447,0.915653,0.9331,-948.827698,-45.432465,-4435.31934,6.48377,2.084486,9.43942,2.323011,3.058685
587726033313398906,1.083162,0.468441,0.656294,0.694214,-420.874298,-8.752769,-2915.4519,5.496066,1.685547,8.99355,2.2927,0.70353
587726033313333451,0.964457,0.41012,0.830624,0.878902,-116.031631,-3.64819,-1389.67603,3.510912,1.314211,8.153967,2.307581,0.198873
587726032776790226,0.917068,0.404118,0.345528,0.424878,-1079.56348,-82.532318,-7923.98877,3.833741,1.31728,8.082988,2.2753,7.859569
587726032776790179,0.325045,0.289083,0.482622,0.493448,-623.689575,-1157.17627,-1.485547E4,6.077493,2.959471,54.696938,2.394353,25.892647
587726032776724620,0.677309,0.389271,0.310547,0.34082,-198.319504,-104.474632,-5704.35937,6.97808,2.534099,33.912609,2.376566,1.746669
587726032776724614,0.372248,0.239061,0.537054,0.564696,-77.99511,-419.378632,-7794.88281,7.028978,2.889862,46.265862,2.385385,7.003049
587726032776724538,0.939932,0.451187,0.506103,0.535128,-172.757126,-213.210007,-3943.41992,4.108161,1.766403,19.589251,2.341186,5.659683
587726032776659199,5.89502,-9.427794,0.083486,0.050242,-7.472585,-7.472725,-6.605439,-9999,-9999,-9999,-9999,-3.492991E-4
587726032776659173,1.539299,0.576265,0.725664,0.810284,-488.637909,-67.56781,-1811.75745,11.80554,3.825078,10.92611,2.420672,0.809916
587726032776659162,0.740452,0.375381,0.455817,0.489383,-148.819916,-11.307372,-2011.79663,3.483203,1.233148,7.771043,2.263135,0.404278
587726032776659094,1.109749,0.441326,0.613533,0.629362,-330.460602,-41.57925,-2374.52466,5.583566,2.244568,13.837249,2.414268,0.650892
587726032776659077,0.605118,0.325871,0.447685,0.449992,-75.93399,-656.622314,-4222.66406,5.404057,2.714069,73.677963,2.048819,2.292041
587726032776659074,0.88777,0.389271,0.582679,0.618197,-898.218689,-15.933618,-6679.47852,4.007533,1.386306,8.054571,2.307434,2.557574
587726032776659071,0.909958,0.402071,0.89053,0.888623,-420.661072,-31.787853,-2993.24341,3.930539,1.320459,7.165707,2.250244,0.650756
587726032776659052,0.28347,0.306253,0.784297,0.842517,-255.506912,-16.838263,-3169.53271,4.357068,1.464601,9.34896,2.236229,2.000019
587726032240050374,0.811615,0.407551,0.378624,0.466192,-406.95285,-28.457752,-2198.34546,3.819909,1.19068,5.335618,2.276542,2.880592
587726032240050342,1.059385,0.454056,0.866237,0.9101,-2588.00269,-83.978889,-1.400323E4,10.695012,3.190948,11.824146,2.428788,6.899734
587726032240050327,0.855282,0.361401,0.697309,0.730933,-372.617493,-3.615823,-2869.53394,6.793259,2.044826,9.122972,2.341521,0.258644
587726032239591673,0.529871,0.333702,0.460673,0.473447,-25.125092,-571.556641,-5034.9126,4.335499,2.035112,38.029629,2.097564,0.913613
587726032239591658,1.011482,0.438948,0.499915,0.529664,-514.813782,-84.676117,-2781.93848,6.352996,2.012205,9.265081,2.384864,1.857118
587726031703048443,0.85462,0.427841,0.178137,0.190965,-369.597504,-1528.18298,-1.263993E4,8.669735,4.002265,193.641174,2.036858,16.004417
587726031703048403,0.709055,0.405769,0.512509,0.563784,-147.003418,-685.336426,-1.425856E4,5.266926,2.076884,24.954008,2.310189,7.178954
587726031703048394,0.839157,0.391859,0.626025,0.618355,-475.0047,-370.851013,-9411.28516,6.85716,2.746356,33.633778,2.36009,9.608715
587726031703048385,0.388002,0.280514,0.872369,0.876491,-56.321808,-100.797081,-1762.84094,5.185044,2.666038,46.050545,2.433798,2.456001
587726031703048378,0.857111,0.389788,0.685303,0.673808,-457.572845,-11.364148,-3418.05518,5.406374,1.76854,8.150354,2.353923,0.614393
587726031702851804,0.633167,0.352566,0.376616,0.399983,-9.081059,-321.09726,-2763.64551,8.444671,3.777562,127.088203,2.241536,4.674569
587726031702851772,0.722149,0.3463,0.842304,0.88018,-23.397879,-208.842453,-3081.86401,4.690394,2.237024,32.944954,2.302587,2.167833
587726031702851760,1.001989,0.428638,0.810681,0.79094,-328.716064,-79.733444,-2255.61548,5.082151,2.156741,10.93006,2.495698,0.587075
587726031702851739,0.71575,0.405432,0.58639,0.597915,-47.054958,-909.864868,-8284.14551,5.476662,2.613659,55.242458,2.143471,1.653727
587726031702786317,0.946695,0.404415,0.494327,0.514395,-1341.73767,-100.474991,-9385.44727,6.962687,2.289255,11.430015,2.411358,6.741552
587726031702786304,0.87727,0.492958,0.227489,0.298795,-124.760384,-47.921173,-3381.20972,5.610058,1.76577,19.737997,2.263688,1.04458
587726031702786291,0.613068,0.373575,0.534347,0.558522,-156.13504,-889.936035,-1.429585E4,5.220526,2.106402,27.40988,2.240891,7.844345
587726031702786264,1.036455,0.405669,0.917709,0.933731,-1851.35657,-37.409924,-1.461813E4,7.7094,2.463031,13.046694,2.421063,2.999315
587726031702786259,1.057148,0.436907,0.937294,0.924095,-327.739136,-32.768242,-5329.38525,3.634065,1.389068,8.902271,2.333278,1.59749
587726031702786256,0.899225,0.391499,0.968725,0.942913,-448.638245,-41.717644,-3812.67041,4.288106,1.539633,8.25485,2.386102,1.791758
587726031702786241,0.92424,0.391239,0.842924,0.829771,-2444.53052,-213.829208,-9445.67285,5.373974,1.648423,6.428025,2.292557,17.454386
587726031702786236,0.905294,0.417687,0.723103,0.658077,-3999.22095,-1244.04077,-9964.2998,8.270494,3.50212,7.942973,2.345329,25.868099
587726031702786232,0.396631,0.274492,0.356996,0.412712,-68.245285,-260.319916,-6580.57959,6.53581,2.67879,48.099823,2.344002,3.040183
587726031702786199,0.920515,0.414448,0.54327,0.537456,-430.592773,-113.226196,-4333.71387,5.475245,2.025715,14.124925,2.412493,5.325951
587726031702720735,0.689562,0.388241,0.39221,0.43401,-76.081154,-918.296204,-1.553447E4,7.117805,2.610576,42.849834,2.274957,3.096679
587726031702720729,1.269779,0.46047,0.837012,0.81842,-245.977097,-3.689862,-2016.39087,4.174883,1.339314,6.475924,2.314861,0.278098
587725818556842107,0.941072,0.387957,0.88235,0.965754,-2421.26416,-195.675247,-1.054862E4,8.061414,2.379854,9.158985,2.333154,7.133762
587725816946098348,1.051863,0.46254,0.813391,0.77828,-481.686005,-23.14879,-3272.14331,4.904453,1.718718,10.588459,2.354496,1.180972
587725816946032766,0.7223,0.416592,0.388184,0.402859,-62.87513,-344.259521,-4343.39941,5.195355,2.295745,38.943207,2.219996,3.391932
587725816409096340,0.869314,0.425543,0.937095,0.892208,-142.476517,-5.213238,-2670.12939,4.474691,1.633746,12.583318,2.299814,0.651853
587725816408965222,1.072144,0.392473,0.477131,0.387187,-70.807823,-0.678802,-333.441376,4.393644,1.574005,13.357364,2.247794,29.143627
587725551207973059,0.603073,0.315287,0.849952,0.891463,-19.003901,-126.196548,-2197.54077,6.166148,2.796934,47.414867,2.323503,0.471613
587725551207973052,0.811785,0.325987,0.922652,0.999875,-516.551575,-13.556709,-4324.30469,3.982348,1.453571,10.751232,2.232195,1.534285
587725551207973035,1.082535,0.415676,0.836551,0.905548,-1054.03064,-134.305435,-3904.67187,8.688735,2.674459,11.479367,2.327123,3.610086
587725550671167604,0.82752,0.422811,0.620659,0.630694,-957.880371,-236.005859,-1.150376E4,10.226114,3.986735,46.453968,2.469838,0.870438
587725550671102057,0.783548,0.395338,0.249994,0.276002,-203.229004,-1769.45459,-2.277773E4,9.076506,3.691163,115.009621,2.200143,9.73835
587725550134231137,0.606165,0.362539,0.217802,0.26659,-55.030357,-702.45105,-5412.24316,5.477241,2.583041,70.74649,2.040643,2.201194
587725550134165635,0.794441,0.421751,0.421854,0.464707,-81.441704,-62.393826,-3427.70166,6.009284,2.340318,31.40094,2.263666,1.782928
587725474956837029,0.300076,0.169476,0.45562,0.509825,-64.529152,-785.869629,-4551.16943,5.221393,2.614995,67.321144,2.110196,4.313667
587725474956837022,1.086374,0.435751,0.764726,0.752435,-985.859436,-66.146545,-5067.55176,6.080647,1.888188,10.037418,2.30846,3.204499
587725474956837001,1.072611,0.409773,0.674874,0.705575,-1058.1311,-41.728382,-5642.73389,6.105627,1.962609,10.401687,2.330165,4.650936
587725474956640354,1.084229,0.442134,0.850616,0.82499,-1507.97668,-181.455841,-1.279579E4,7.008373,2.217504,17.30183,2.286438,11.104598
587725474419703935,0.873974,0.513453,0.599076,0.628541,-324.384247,-2.345065,-3473.51929,4.421157,1.575505,12.226707,2.242805,0.497237
587725474419703933,0.918243,0.472187,0.504018,0.58693,-594.417603,-162.017624,-7162.6416,4.293195,1.665163,15.985114,2.264169,17.103905
587725474419703929,0.674139,0.401457,0.438736,0.455293,-26.370491,-818.374329,-7850.68359,6.153046,2.810006,66.130981,2.178513,2.117606
587725474419703921,0.97147,0.473446,0.492657,0.516193,-559.476746,-12.603722,-5545.63525,6.696055,2.25317,17.722357,2.331466,0.930724
587725474419703914,0.89957,0.505325,0.149997,0.188268,-116.075279,-351.443787,-5339.17334,7.849253,3.123102,100.436394,2.21471,3.045236
587725474419703900,0.892418,0.404722,0.514251,0.512136,-3974.98267,-157.171829,-1.833574E4,6.658921,2.083127,13.488395,2.312955,27.889441
587725474419703832,0.967218,0.448534,0.707674,0.721029,-2700.30469,-227.23645,-1.031758E4,7.912136,2.39633,12.085093,2.347021,25.404119
587725474419638452,0.748577,0.390079,0.616837,0.658121,-237.741287,-64.776817,-3063.82104,4.071578,1.656759,14.047475,2.315795,1.920468
587725473882898552,0.5856,0.382481,0.207572,0.25735,-33.713665,-100.88382,-2936.91602,8.374182,2.914155,66.84507,2.257607,1.100114
587725473882833017,0.282661,0.200066,0.747929,0.782639,-57.936104,-570.508484,-6580.43848,7.18717,3.653876,103.444801,2.238436,1.341688
587725473882833002,1.102409,0.40518,0.51692,0.541889,-192.048676,-5.689167,-1934.95312,4.290089,1.393724,9.445278,2.231913,0.647447
587725473882832989,0.377502,0.212358,0.677429,0.734307,-23.219532,-151.307205,-2138.33276,6.708656,3.372405,81.396301,2.269727,0.469078
587725473882832929,0.812864,0.445171,0.575118,0.571228,-640.358582,-161.390091,-4872.78906,3.609779,1.309907,9.297483,2.227436,1.16533
587725473882767473,0.808372,0.376892,0.767569,0.820645,-376.966553,-13.416337,-5110.27637,4.02993,1.54376,11.885389,2.293882,0.728962
587725473882767406,0.783067,0.365167,0.9854,0.918326,-1.177934E4,-1344.95654,-3.581133E4,8.142847,2.711345,11.480697,2.333277,358.281158
587725473882701980,0.750988,0.431936,0.822987,0.835446,-163.677658,-72.130852,-4018.81323,5.103637,2.001639,19.117945,2.364152,1.313734
587725473345962045,0.610903,0.393326,0.487431,0.529203,-22.086145,-517.027405,-5314.75732,3.945396,1.786602,25.812222,2.124072,1.437589
587725473345962041,0.771885,0.418333,0.799295,0.789508,-244.857483,-1.194175,-2654.66138,3.777143,1.398631,9.955733,2.236744,0.158593
587725473345962035,0.727373,0.411444,0.536104,0.572118,-83.056686,-7.016221,-2308.07715,4.62384,1.729758,15.489408,2.266967,0.773387
587725473345962011,0.238541,0.182373,0.499989,0.534563,-86.640305,-36.435455,-1812.91882,8.482409,3.206608,42.148544,2.392603,0.055717
587725473345962006,0.315031,0.224697,0.656233,0.663364,-39.150444,-129.156097,-3069.49023,8.588323,3.662324,67.48539,2.336238,0.335218
