objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587722981740904524,1.208029,0.485554,0.724316,0.784484,-213.717636,-21.399868,-918.061157,6.366044,2.177168,19.137295,2.270187,0.720983
587722981740904532,1.021954,0.448219,0.782285,0.771779,-1057.52771,-229.364258,-4522.5459,8.685062,3.756748,33.204765,2.376217,1.966988
587722981740904536,0.840248,0.447912,0.730764,0.764359,-66.517342,-68.162491,-1814.13599,5.533106,2.296886,32.141857,2.193135,0.418821
587722981740970198,0.482376,0.219238,0.661551,0.706775,-13.051957,-391.423462,-3796.55664,8.017937,4.194416,151.408356,2.233149,0.109847
587722981741101164,0.939972,0.380766,0.658754,0.6885,-126.969002,-5.782363,-1354.13062,4.2883,1.768309,17.976154,2.27265,0.568597
587722982277644422,1.018435,0.510773,0.59301,0.609729,-339.203278,-25.856192,-3099.53784,6.23854,2.341203,26.885536,2.278153,0.658825
587722982277841017,0.396311,0.295519,0.617409,0.667121,-39.304226,-359.102631,-3823.64331,5.348373,2.693532,61.401447,2.173727,1.05934
587722982277906482,0.794943,0.447865,0.270853,0.310936,-9.653125,-282.820984,-3630.40283,5.283579,2.364182,48.159912,2.126969,0.24063
587722982277906483,0.795815,0.408731,0.931222,0.929778,-37.806389,-348.522858,-4385.45361,5.483137,2.689429,54.071362,2.220427,1.20155
587722982277906518,1.002268,0.382967,0.879448,0.833359,-397.158386,-36.110523,-2627.96289,5.640211,2.210372,20.675331,2.349406,1.26255
587722982277906520,0.951241,0.387878,0.952077,0.913552,-489.955597,-0.443105,-4763.05664,6.088781,2.193862,22.411476,2.272132,0.172754
587722982814515285,0.88481,0.432479,0.958914,0.921388,-2460.08667,-718.517822,-9712.47461,13.100333,6.075469,51.069679,2.537035,9.47301
587722982814580805,0.321405,0.201254,0.450001,0.514898,-2.279201,-226.467133,-3209.03052,6.000859,2.895021,70.234291,2.205311,0.079744
587722982814646350,0.397572,0.2174,0.24599,0.285412,-62.077007,-1069.51208,-9749.69727,6.544941,3.000581,85.891983,2.126085,0.980797
587722982814646356,0.864061,0.418867,0.710478,0.720608,-362.615143,-6.911082,-2736.59717,5.604178,1.961259,18.193876,2.242771,0.510569
587722982814646372,0.916382,0.472214,0.607559,0.6335,-12.088553,-138.952759,-3347.50146,4.821507,2.101238,30.812216,2.169934,0.876633
587722982814842980,1.008783,0.406311,0.75848,0.807442,-321.725372,-4.838257,-3851.09473,5.422558,2.011925,20.102264,2.284657,0.179616
587722983351386265,0.778347,0.371551,0.970701,0.916205,-1372.90332,-41.349083,-7533.19482,7.813676,2.71023,29.807259,2.330225,4.385489
587722983351386276,0.944359,0.429844,0.760798,0.725689,-372.266876,-113.536346,-1069.85156,6.064234,2.015249,18.029688,2.244288,2.930041
587722983351451739,0.82958,0.381094,0.693998,0.736175,-53.192451,-14.392865,-2001.47827,4.22374,1.826398,23.007887,2.193004,1.222746
587722983351451746,0.95426,0.404345,0.587413,0.593516,-452.026672,-32.804398,-3069.7583,5.969356,2.160748,23.202053,2.262141,1.069401
587722983351451762,0.827156,0.390446,0.736245,0.71817,-1026.41638,-45.903214,-7963.85303,9.340845,3.400131,37.693409,2.392255,1.430578
587722983351451767,0.736265,0.406377,0.92725,0.948205,-813.060913,-37.797081,-9291.41406,6.444254,2.439917,29.104759,2.30995,1.237303
587722983351517290,0.986851,0.485584,0.798341,0.795886,-607.283447,-13.570639,-4013.49927,6.680053,2.313194,21.436657,2.302851,0.940725
587722983351517321,0.87768,0.389412,0.778209,0.797437,-90.023437,-6.195315,-1247.90308,4.323182,1.669737,16.651197,2.233823,0.457924
587722983351582868,0.907501,0.345533,0.744682,0.717732,-2149.02051,-939.746643,-1.132536E4,8.786846,4.308123,44.95673,2.518934,9.252088
587722983351582880,1.18927,0.416241,0.663451,0.703988,-133.762665,-15.817491,-2440.35156,5.986702,2.198429,23.700119,2.279815,0.439617
587722983351648317,0.594084,0.413877,0.628536,0.610445,-7289.50391,-8133.24805,-7.004337E4,17.11743,8.694147,483.972778,2.514042,761.478333
587722983351648349,0.869961,0.435459,0.67802,0.724221,-400.761688,-4.332303,-3019.66309,5.026645,1.857276,17.511799,2.261255,0.815544
587722983351648401,0.446159,0.369562,0.752926,0.761296,-50.092625,-174.135406,-3408.05273,9.672526,4.391784,111.604828,2.356712,0.672148
587722983351713890,0.948278,0.475201,0.394357,0.424765,-191.735703,-38.628777,-5046.84863,6.576515,2.348147,31.144125,2.255602,1.451698
587722983888322645,1.010672,0.424511,0.524582,0.567631,-196.21344,-604.524597,-1.039272E4,6.571115,2.989734,61.752571,2.301656,15.895094
587722983888322684,1.001995,0.383324,0.869522,0.863285,-165.783203,-0.517514,-1334.2749,5.811164,2.11927,21.710766,2.263433,0.179618
587722983888322691,0.476059,0.332941,0.793693,0.826152,-30.588356,-127.256264,-2117.07959,5.089065,2.436742,41.951447,2.231752,0.719026
587722983888322692,0.776399,0.400642,0.350798,0.393566,-1276.8114,-1867.9436,-2.303321E4,8.06775,3.48785,79.655228,2.342573,75.402771
587722983888388250,0.883823,0.451271,0.530668,0.57302,-192.694351,-85.768143,-3185.55884,5.979208,2.572886,36.221981,2.368365,0.602987
