objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587722981736775767,0.310242,0.316315,0.673391,0.661686,-88.766861,-31.239914,-1546.93127,5.109245,2.034,24.721453,2.208656,0.432107
587722981736841246,0.533023,0.362535,0.883589,0.876636,-448.427551,-574.863037,-1.786896E4,7.044261,2.833232,46.097172,2.257032,16.31024
587722981736841340,0.712378,0.437649,0.731092,0.730279,-77.913719,-10.619809,-1863.92542,5.133068,2.093597,26.283684,2.23291,0.576749
587722981736972344,0.431063,0.346979,0.764932,0.786873,-35.631203,-14.939557,-1702.4353,4.24739,1.848376,21.301849,2.238271,0.560263
587722982273581194,1.627821,0.554747,0.713742,0.758684,-300.172363,-8.789551,-3131.10693,9.510699,3.439353,37.701221,2.393223,0.037726
587722982273646694,0.770437,0.403337,0.270051,0.313856,-273.536652,-448.866028,-1.29142E4,7.326894,2.845391,59.268635,2.217652,11.698704
587722982273646702,1.007406,0.422256,0.82399,0.882166,-158.324112,-4.424349,-1655.5863,4.950927,1.965175,21.606878,2.261443,0.415578
587722982273646703,0.621046,0.283438,0.750337,0.79513,-78.345543,-5.801035,-1483.76746,8.037873,2.995496,43.974892,2.318173,0.122968
587722982273712196,0.313295,0.276196,0.25725,0.316911,-6.623869,-286.818634,-4245.43018,7.594755,3.225831,95.141479,2.151978,0.230414
587722982273777776,0.472496,0.34374,0.830005,0.860266,-41.084351,-281.133942,-5622.23877,6.927292,2.801043,48.2248,2.204659,0.267752
587722982273777780,0.611137,0.463072,0.425643,0.47768,-102.769608,-2.584041,-1242.45935,4.621149,1.746778,17.876377,2.231171,0.194217
587722982273908838,0.925779,0.377518,0.765324,0.759629,-801.386719,-44.763592,-5735.96338,6.246365,2.244511,23.607908,2.274245,1.134891
587722982273974290,0.327717,0.184587,0.834091,0.871683,-524.059753,-1967.71301,-1.656738E4,14.722594,7.790042,459.628204,2.373186,3.464131
587722982273974391,0.295456,0.299591,0.907694,0.905182,-35.064571,-156.887039,-3065.19263,5.021693,2.324866,36.958927,2.239568,1.152598
587722982810714173,1.142595,0.564365,0.465836,0.466171,-359.568512,-92.071831,-5299.12012,6.73156,2.263404,23.988209,2.267439,2.728007
587722983347323068,1.086536,0.423716,0.989515,0.958757,-230.410706,-16.43388,-1601.65808,5.234156,2.086373,19.322264,2.314015,0.469658
587722983347585106,0.989601,0.461302,0.892227,0.905182,-1718.28455,-131.478378,-8435.87109,7.106863,2.533772,19.189995,2.351369,8.789859
587722983347585133,1.298176,0.515671,0.749912,0.810626,-536.400452,-27.176949,-3889.15747,9.223846,3.08675,26.406404,2.364622,0.558677
587722983347585149,1.218876,0.538279,0.914938,0.897279,-201.560059,-3.76597,-1952.21448,5.125006,1.862572,16.83066,2.264586,0.360745
587722983347650642,0.979277,0.46757,0.576442,0.606201,-1238.99451,-900.705688,-2.257377E4,10.593126,4.069396,78.371513,2.412816,20.186943
587722983347650653,0.938307,0.466589,0.449953,0.48852,-181.425568,-157.097855,-4509.90576,7.549942,2.940509,50.413483,2.301983,1.704877
587722983884193990,1.220493,0.579044,0.665619,0.670519,-117.28775,-23.508556,-1929.71362,8.71296,3.350537,46.922478,2.400209,0.098825
587722983884194003,0.650061,0.371056,0.779651,0.797883,-26.960836,-243.726654,-2462.45361,6.025573,2.967178,71.556839,2.134654,0.331524
587722983884259424,0.530344,0.343657,0.709569,0.725359,-6.171346,-233.326294,-2666.21167,4.855662,2.352144,44.374481,2.109441,0.270838
587722983884324969,0.835682,0.373909,0.812344,0.836006,-1.348385E4,-761.706543,-5.557135E4,16.68615,5.30323,45.342224,2.359383,50.743263
587722983884390492,0.386936,0.244606,0.130051,0.15842,-20.8221,-64.849037,-1537.99243,11.032751,4.46213,233.217407,2.190735,4.284432
587722983884390501,0.750141,0.379612,0.767966,0.805291,-233.524887,-36.977451,-907.45105,5.497945,1.818225,13.750669,2.2524,1.255448
587722983884390533,1.341568,0.489185,0.81827,0.906346,-234.255432,-41.284931,-743.476807,7.400206,2.39669,18.793987,2.29785,1.295951
587722983884521588,0.800091,0.489397,0.317047,0.362367,-50.221581,-304.183533,-3201.65283,5.195631,2.42264,49.444408,2.168368,0.699686
587722983884587125,0.429129,0.238489,0.170523,0.199951,-42.742191,-841.89801,-9205.89453,12.872393,5.409264,324.233612,2.140504,0.90093
587722984421195861,1.060472,0.468248,0.799866,0.827224,-2480.08447,-272.14505,-1.056291E4,11.296428,4.073811,35.111416,2.375619,8.904614
587722984421195931,0.837482,0.338472,0.331151,0.356944,-212.784821,-12.729485,-1502.32349,6.094413,2.241972,26.820316,2.298472,0.883481
587722984421195936,0.912239,0.450382,0.739204,0.710331,-1448.68994,-143.702347,-1.081788E4,7.124674,2.734407,32.792263,2.354777,8.181877
587722984421195951,1.040993,0.417753,0.980601,0.976222,-717.926331,-143.683044,-4464.18066,7.206173,2.776665,31.043373,2.351558,2.145919
587722984421261385,0.861364,0.421633,0.51255,0.527592,-299.093262,-35.007648,-3642.198,6.501153,2.334805,28.23974,2.252844,1.502129
587722984421261403,0.9888,0.423765,0.650004,0.691009,-380.729828,-31.017847,-2917.95947,6.999224,2.672434,26.87549,2.346987,0.564513
587722984421326923,0.996426,0.475039,0.709122,0.733093,-414.612274,-17.523121,-2363.93555,5.736444,1.962547,17.455011,2.261486,1.145712
587722984421326943,1.270515,0.461012,0.891703,0.812566,-736.411987,-83.26268,-2598.34302,8.415113,2.743391,19.816839,2.322258,2.951131
587722984421327002,0.739695,0.42505,0.200274,0.22601,-657.78479,-1280.63208,-2.077027E4,12.03533,4.40176,185.665665,2.231711,30.160658
587722984421392470,0.344244,0.187864,0.216879,0.261532,-17.537327,-153.32785,-2869.02734,12.136121,5.048093,245.103806,2.17819,0.326542
587722984421392481,0.987474,0.512932,0.331849,0.356087,-1816.72473,-270.850342,-7436.16357,12.496357,3.983225,35.646065,2.353487,8.861936
587722984421392484,0.859341,0.441246,0.856103,0.855558,-254.829468,-30.951874,-1211.09229,6.335591,2.152855,20.069021,2.28357,1.048455
587722984421458015,1.050831,0.421961,0.756538,0.772692,-102.661797,-7.820274,-1617.5979,5.22225,2.096749,24.663843,2.28529,0.241185
587722984421458021,0.85199,0.336126,0.831814,0.813772,-201.456451,-4.94092,-2057.34473,5.784644,2.168493,23.387501,2.274682,0.225342
587724648180089001,0.893724,0.393971,0.947783,0.915927,-2981.3064,-50.383862,-1.870198E4,8.084471,2.380484,12.175138,2.334188,2.344113
587724648180089010,1.019125,0.45944,0.693112,0.672673,-1737.92664,-460.297455,-1.315762E4,7.719473,3.039605,20.803345,2.601604,11.045901
587724648180220062,0.483248,0.315525,0.374258,0.389344,-157.407455,-1093.62708,-8816.25,7.930467,3.51344,127.143646,2.116821,3.866602
587724648180285550,1.294624,0.520863,0.618538,0.605532,-783.397888,-120.049873,-5933.42822,7.813218,2.604676,17.04744,2.493665,2.302599
587724648180285576,0.952312,0.395201,0.578022,0.608005,-337.813293,-46.388046,-4650.27783,3.828219,1.43175,9.382927,2.290381,1.643405
587724648180285580,1.025949,0.433319,0.690004,0.671198,-790.125671,-250.571564,-5866.88574,5.268351,2.175312,13.768294,2.432504,3.048439
587724648180285585,0.941376,0.397322,0.617521,0.66632,-1032.25537,-25.145481,-6146.7666,5.05366,1.632094,8.153814,2.311891,3.001611
587724648180285593,1.088547,0.421068,0.624213,0.655762,-685.742371,-36.940712,-3716.71387,4.652119,1.459456,7.30736,2.278961,3.617548
587724648180351122,1.066185,0.442972,0.94887,0.891129,-2021.65771,-36.959915,-1.225007E4,7.389871,2.23633,10.47371,2.328264,1.840399
587724648716828817,0.365568,0.245232,0.400025,0.402681,-93.533943,-271.099091,-4266.46143,11.125748,5.177116,177.936752,2.377613,3.671394
587724648716894353,0.754946,0.524698,0.249975,0.313896,-125.686462,-724.131714,-5948.35352,4.238216,2.017313,44.030949,2.154939,0.325162
