objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587722981752897658,1.027592,0.402599,0.686231,0.702619,-858.770142,-11.138799,-7208.61133,3.856739,1.387783,8.240417,2.312155,1.465942
587722981753028742,0.82159,0.406214,0.547424,0.565342,-338.971161,-50.732166,-4789.55908,4.260541,1.648139,11.620195,2.335466,1.45047
587722981753028780,0.932753,0.490143,0.310009,0.361826,-904.624451,-93.598007,-5713.23437,6.79284,2.039431,11.815114,2.335348,2.354784
587722982289768679,0.714937,0.388357,0.386073,0.41148,-41.011814,-411.880554,-6370.50977,4.418748,1.795778,23.002625,2.23222,7.793119
587722982289768684,1.267025,0.458448,0.701152,0.772461,-297.497345,-15.78855,-3457.18286,4.858153,1.795552,11.283259,2.358558,0.286329
587722982289768687,1.094048,0.467966,0.839411,0.892865,-648.643188,-18.063761,-3526.26904,5.084947,1.677934,7.418196,2.351029,3.181936
587722982289768689,0.420938,0.315804,0.853569,0.89093,-214.711166,-1701.25391,-8872.30273,3.425047,1.831308,29.348768,1.993717,14.82032
587722982289768697,0.82416,0.400345,0.912268,0.873197,-1228.43286,-646.558533,-1.653249E4,6.609191,2.507895,24.188915,2.409576,18.494951
587722982289834059,0.21479,0.165833,0.608685,0.645268,-89.801102,-1363.3905,-1.654405E4,5.399838,2.451714,39.890541,2.302905,7.129688
587722982289834170,1.135502,0.462902,0.896387,0.873857,-828.910156,-19.832237,-4776.34619,6.722551,2.055699,8.790177,2.372684,1.796792
587722982289834214,0.619469,0.479841,0.450007,0.480898,-188.40303,-115.619659,-4468.48584,7.063012,2.673609,31.228956,2.363706,0.954675
587722982289834254,0.761509,0.378662,0.553352,0.517828,-6978.47852,-1675.47021,-4.476945E4,12.980832,4.872153,32.021587,2.607508,83.403641
587722982289965168,1.03269,0.441748,0.578232,0.578838,-820.807495,-1.193386,-6411.79492,6.281926,2.026502,11.671201,2.338535,0.514075
587722982289965171,1.0832,0.435443,0.939885,0.942618,-7776.47852,-389.710388,-3.332046E4,11.261545,3.472667,12.439653,2.3966,47.102371
587722982289965213,1.008926,0.461891,0.357315,0.406192,-759.484131,-55.404701,-7940.3833,3.701852,1.332727,8.821979,2.303955,3.845403
587722982290030816,1.014524,0.486628,0.317741,0.353608,-68.224129,-260.405518,-5459.4248,4.751915,2.045712,27.650139,2.232406,2.22853
587722982290030824,0.777664,0.399157,0.402176,0.440838,-56.818619,-216.698029,-4124.87402,3.319113,1.413668,13.908715,2.251441,8.055151
587722982290030864,0.784204,0.344744,0.737517,0.738692,-2698.21948,-138.275665,-1.417872E4,7.50081,2.465425,10.654255,2.363686,6.181653
587722982290096320,1.195534,0.448433,0.554578,0.580508,-844.943665,-32.123646,-4805.01416,4.646373,1.494979,7.106679,2.303691,2.594233
587722982826639582,0.727873,0.308947,0.805224,0.810363,-3472.36816,-415.104401,-1.152802E4,6.676648,1.911224,6.224534,2.32617,44.644379
587722982826705084,0.981541,0.473345,0.848031,0.831155,-378.392914,-204.095383,-4639.02783,6.119164,2.47429,22.131815,2.426959,3.051818
587722982826705109,0.688505,0.354977,0.775277,0.771382,-1620.14917,-185.600906,-1.234017E4,5.947259,2.226254,10.991465,2.485478,12.421042
