objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587725992499478843,0.560474,0.292484,0.354394,0.429067,-48.875336,-444.432831,-3740.63501,6.057217,2.940732,92.383659,2.161617,0.40929
587725992499544134,1.256943,0.516012,0.677134,0.669524,-437.152405,-61.045296,-5341.24316,6.369686,2.015584,13.841382,2.291802,2.09474
587725992499544147,0.966583,0.440273,0.520684,0.589803,-516.935852,-25.136515,-4049.22388,3.655318,1.222437,7.398399,2.246205,2.1703
587725992499544272,0.965605,0.414959,0.492119,0.487579,-1594.82275,-410.70697,-1.179564E4,8.941242,3.443813,29.118141,2.568884,10.986232
587725992499544338,1.198446,0.505249,0.934581,0.999949,-816.081299,-182.509125,-2221.56519,7.645496,2.978874,7.350499,2.316416,2.445183
587725992499609855,0.410866,0.23757,0.442516,0.489629,-41.639458,-70.779907,-2565.8479,6.94798,2.486125,31.856016,2.307527,1.040933
587725992499609874,0.764578,0.390869,0.464438,0.521007,-87.863258,-140.760452,-4344.66406,5.027233,2.044607,23.285688,2.300203,1.73764
587725992499675346,1.57749,0.55974,0.718185,0.730497,-1067.3208,-73.126129,-5423.53564,10.170137,3.268923,12.868035,2.438826,2.026946
587725992499675355,0.922379,0.415922,0.708176,0.778355,-1050.34387,-254.710266,-1.124209E4,5.578411,1.920116,13.894277,2.332178,10.73268
587725992499675377,0.813173,0.353621,0.719984,0.776677,-373.760132,-22.510439,-2396.20728,5.482059,1.720423,8.363984,2.3472,0.634245
587725992499675386,0.482712,0.321562,0.836732,0.836323,-48.546959,-724.797546,-6703.45508,5.040857,2.605876,53.29974,2.193892,1.364093
587725992499806497,0.463579,0.313356,0.470272,0.482862,-122.650169,-872.386902,-1.338403E4,8.624164,3.633024,87.382385,2.349587,5.77741
587725992499871960,0.885702,0.463791,0.890905,0.822788,-9293.11426,-1054.88794,-3.573734E4,11.071416,3.375198,13.565857,2.31503,56.100014
587725992499871961,0.774786,0.383926,0.490788,0.516351,-604.327881,-52.244614,-4135.08252,8.551918,2.371157,10.997591,2.277507,0.327248
587725992499871970,0.293167,0.237972,0.736086,0.789288,-114.394989,-707.312927,-6718.33691,12.546781,6.153113,252.445496,2.297483,1.951154
587725992499937507,1.016634,0.411095,0.919054,0.869521,-541.261597,-61.666237,-2275.36987,3.769529,1.361412,6.018026,2.306633,3.337535
587725992500003015,0.370373,0.272917,0.243056,0.303675,-75.193123,-27.694565,-2454.6604,4.172196,1.526515,14.440655,2.251792,3.490459
587725992500068543,1.590778,0.558466,0.678411,0.676848,-355.048004,-24.41004,-4765.54932,5.952157,2.004085,13.039392,2.382689,0.984911
