objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587725469056958575,0.949697,0.322483,0.926239,0.920453,-1753.22949,-20.48871,-1.311612E4,4.04572,1.393515,8.087441,2.29531,5.035781
587725469056958628,0.989758,0.438143,0.843914,0.885344,-1244.81384,-188.890823,-4364.97705,11.074509,3.618584,9.914888,2.407769,3.708713
587725469056958683,1.06996,0.436716,0.512008,0.512532,-1137.64636,-201.702362,-7907.82324,5.521912,2.199497,12.755369,2.412535,6.983086
587725469057089740,0.980749,0.41873,0.681026,0.741435,-364.874146,-1.685871,-2963.97656,4.899023,1.617351,9.447118,2.290972,0.550628
587725469057089771,0.68693,0.417669,0.885682,0.86869,-427.195618,-538.803284,-6122.29297,4.398074,2.059484,24.744495,2.363858,9.760504
587725469057089773,0.971107,0.47216,0.86539,0.839019,-778.507385,-203.205719,-2703.71118,5.502187,2.353894,9.655262,2.308021,2.249127
587725469057155232,0.90514,0.481575,0.519141,0.589925,-146.763382,-209.494659,-3743.40845,4.669462,1.801086,19.376297,2.247424,6.821514
587725469057155277,0.702478,0.389336,0.989369,0.961598,-211.877731,-363.567963,-9208.29102,5.003707,2.14093,24.506889,2.352423,11.603543
587725469057220839,1.261915,0.517252,0.849062,0.880538,-1804.48083,-101.107277,-8357.33887,9.036454,2.777788,11.263296,2.371935,5.999394
587725469057220864,0.71439,0.449814,0.520532,0.550002,-87.719879,-299.836487,-3500.46777,4.685138,2.007465,28.790213,2.239119,5.359789
587725469057220883,0.932478,0.386618,0.99998,0.999884,-361.973267,-15.815126,-3516.65991,5.747152,2.061162,12.9321,2.375178,0.2186
587725469057286163,0.821844,0.391786,0.832469,0.710519,-2.929751E4,-4835.88721,-8.721661E4,17.564461,5.623412,17.991249,2.379933,488.746582
587725469057286362,0.811121,0.378956,0.99973,0.981719,-359.253357,-4.290239,-2839.98975,6.509113,2.106519,11.773908,2.348244,0.547113
587725469057286413,1.444187,0.519102,0.758967,0.810388,-325.75177,-18.450842,-2613.37769,6.626523,2.051356,11.963796,2.350438,0.149783
587725469057351815,0.889002,0.463594,0.897749,0.831556,-568.442017,-34.020256,-3637.09204,5.339937,1.741135,10.229539,2.335238,1.381003
587725469057351833,1.296055,0.559168,0.428929,0.476914,-1339.01538,-282.972717,-1.18391E4,7.069819,2.510286,19.485746,2.437986,6.656262
587725469057351896,0.775106,0.361771,0.828845,0.851074,-109.831497,-288.196136,-4012.59595,6.200788,2.985162,56.722332,2.332143,4.325231
587725469057482944,0.832605,0.213377,0.200472,0.201551,-19.944963,-47.725285,-460.885986,5.051785,1.877162,27.642698,2.241676,52.238415
587725469057613971,1.119223,0.461908,0.548877,0.5785,-255.688446,-17.347916,-3620.50806,4.286092,1.588053,11.824369,2.291102,0.278851
587725469594157256,0.82896,0.421412,0.713886,0.768861,-606.028076,-175.037567,-5076.06396,3.253247,1.310263,7.759531,2.34159,11.61574
587725469594157325,0.705215,0.373299,0.705084,0.744205,-90.224518,-162.633987,-3803.11108,3.928204,1.562878,14.524839,2.236745,14.352736
587725469594222829,0.892084,0.400875,0.855186,0.839132,-8568.73047,-393.545593,-4.616945E4,12.832699,4.214369,20.007963,2.468446,36.621502
587725469594222841,0.688046,0.328152,0.870121,0.86837,-25.28088,-147.627487,-3457.75146,2.554046,1.111349,8.574316,2.167031,3.697652
587725469594222843,0.908506,0.399313,0.82272,0.882749,-3238.16626,-239.20932,-1.33197E4,7.275334,2.192362,8.718365,2.343453,25.082375
587725469594288251,1.254498,0.510534,0.52948,0.544038,-450.509918,-14.775861,-4159.9624,5.996478,2.044113,14.028858,2.331255,0.652144
587725469594288284,0.25453,0.176233,0.478055,0.543392,-53.637489,-311.922974,-2883.83447,6.361198,3.379511,97.270882,2.148143,0.491113
587725469594288290,0.917625,0.410872,0.263563,0.307406,-291.406921,-41.725471,-4321.65576,3.983135,1.413767,11.39694,2.252717,2.62502
587725469594288293,0.925085,0.390562,0.761524,0.711378,-938.517822,-153.820419,-4207.91943,6.125504,2.297485,10.886491,2.337345,2.768938
587725469594288312,1.440062,0.567217,0.469603,0.507307,-158.01709,-10.008907,-2702.16772,4.804677,1.672769,13.018671,2.271222,1.730546
587725469594288331,1.210445,0.48266,0.581371,0.590858,-512.010559,-70.310265,-5344.23291,5.193298,1.701767,13.237468,2.252268,2.325387
587725469594353705,0.624954,0.410275,0.159256,0.194869,-30.685438,-278.816437,-3188.10889,8.113789,3.465554,142.189957,2.084116,0.501106
587725469594353805,0.606094,0.343876,0.50382,0.514867,-244.446716,-2710.37036,-2.362281E4,7.940591,3.753504,117.245827,2.188611,13.646357
587725469594353923,0.428705,0.21756,0.622697,0.686672,-40.095665,-119.995644,-1485.25073,8.80437,4.330041,107.675728,2.387043,0.606975
587725469594419404,0.404634,0.236418,0.700666,0.728585,-31.953878,-110.712883,-2900.11646,8.149461,3.110469,45.475349,2.309236,1.061569
587725469594484860,0.898424,0.447836,0.303524,0.364485,-1093.09338,-386.890533,-1.541432E4,6.650414,2.233591,26.075081,2.339737,34.491669
587725469594484895,1.058245,0.466492,0.559873,0.564694,-604.194641,-187.174942,-4752.55615,6.604861,2.722243,24.407066,2.478095,1.825988
587725469594550445,0.773207,0.396502,0.407051,0.418485,-471.93103,-559.367004,-9617.98047,5.771951,2.340261,31.194658,2.404624,144.607193
587725469594550447,1.308455,0.48959,0.902378,0.874146,-417.281738,-4.430813,-3374.40625,4.037944,1.488546,9.600676,2.295894,1.124578
587725469594550460,1.074284,0.445038,0.5822,0.581355,-888.776794,-180.855408,-4943.08203,7.7113,3.067079,19.931484,2.486164,2.601851
587725469594550464,0.222874,0.157972,0.590955,0.629959,-41.984539,-299.263,-1978.50232,5.923061,3.294572,96.937698,2.269311,3.652421
587725469594615968,0.567514,0.311822,0.429506,0.421533,-457.849487,-1572.65015,-1.775874E4,11.086375,5.068513,206.207245,2.293913,16.028793
587725469594615995,0.465885,0.244936,0.542502,0.557139,-27.830744,-115.756111,-2360.85718,9.074852,4.072064,107.214722,2.393133,0.579949
587725469594681449,0.852951,0.41741,0.909222,0.866571,-7653.92041,-252.147171,-4.926211E4,9.249504,2.997121,21.179733,2.409404,39.380131
587725469594681463,0.966116,0.541607,0.593736,0.586599,-280.686798,-35.274635,-2349.08496,5.162739,1.599807,10.052005,2.251255,1.715387
587725469594681509,0.495216,0.448503,0.593371,0.630497,-430.030792,-44.224388,-5281.6499,4.783236,1.731307,14.433095,2.296394,1.341041
587725470131159237,0.854799,0.416748,0.437997,0.486993,-121.744324,-29.963179,-1765.82153,2.40771,0.994217,6.579959,2.200289,2.9101
587725470131224724,0.738626,0.393381,0.353632,0.376474,-437.197296,-849.859497,-9551.31934,8.418963,3.874103,120.918358,2.22034,16.40634
587725470131224729,0.60355,0.387651,0.529789,0.551864,-297.94574,-1156.56348,-1.519195E4,8.579549,3.769538,100.538437,2.30514,13.801734
587725470131224753,0.571854,0.43055,0.622409,0.66243,-261.556549,-334.501312,-8015.00977,5.361188,1.982541,21.158867,2.253977,7.151714
587725470131224790,0.515133,0.350599,0.567156,0.598953,-169.997833,-1410.67029,-9354.56055,5.187795,2.480566,52.877308,2.016372,7.235416
587725470131224792,0.67037,0.401863,0.919483,0.877841,-1595.00671,-2032.23083,-2.03593E4,8.779463,4.106894,95.392136,2.366534,95.387863
587725470131290145,0.408133,0.312613,0.786979,0.81624,-392.948425,-1106.94238,-8561.24609,7.827391,4.552252,183.436722,2.095474,5.535961
587725470131290252,0.811796,0.481077,0.562907,0.617894,-75.456772,-340.447266,-6035.84326,4.768288,2.066086,28.117968,2.256247,2.088228
587725470131290280,1.161469,0.476828,0.821916,0.826339,-682.84137,-20.868372,-3649.44653,7.094891,2.265281,10.434027,2.330323,1.355247
587725470131290288,1.157644,0.466925,0.62608,0.664857,-340.621918,-4.649657,-2657.95947,3.659818,1.293569,7.925912,2.257412,0.507223
587725470131290336,1.428173,0.538208,0.663326,0.672287,-744.264832,-19.897968,-5449.51611,6.435562,2.167073,12.682706,2.325646,0.678165
587725470131290340,1.142946,0.468605,0.773544,0.786939,-992.260376,-23.080509,-5801.06494,7.652707,2.327777,11.760375,2.334873,3.968318
587725470131290409,0.541491,0.321835,0.933379,0.930326,-93.979004,-80.05497,-2664.56934,7.800788,3.446799,49.862411,2.480372,0.142215
587725470131355782,0.698296,0.417622,0.851733,0.815953,-1231.55298,-159.655029,-5937.48584,4.198995,1.609749,8.116109,2.329058,8.268965
587725470131355816,0.787874,0.403461,0.808545,0.81851,-242.642731,-15.953352,-3149.18237,3.724207,1.428455,9.719419,2.318361,0.600203
587725470131355823,1.054401,0.410318,0.952083,0.892305,-221.26004,-28.999033,-3015.21875,4.515101,1.748918,12.80748,2.311937,0.563627
587725470131421328,1.016014,0.431021,0.872731,0.858583,-1695.81738,-89.071518,-7823.22559,9.813064,2.980208,13.000487,2.331361,10.051166
587725470131421332,1.092119,0.514353,0.499997,0.552987,-718.346741,-45.647243,-7278.25342,8.890563,2.706662,18.944515,2.296723,2.459984
587725470131486920,1.167021,0.513327,0.681826,0.767774,-631.617065,-33.025166,-5855.13867,6.263996,2.262892,16.460855,2.368626,0.481207
587725470131617929,0.684443,0.264256,0.675992,0.688438,-1747.68811,-123.822388,-8641.72754,3.68864,1.36558,9.708474,2.235355,15.692582
587725470131617934,0.99218,0.442614,0.917392,0.919225,-1921.14819,-123.700058,-9713.62109,7.530339,2.532475,14.83647,2.338824,4.746458
587725470131617990,0.284184,0.203392,0.851304,0.867843,-6.52475,-296.119507,-1995.81836,4.969005,2.425558,43.484985,2.239954,2.239256
587725470131618020,0.332623,0.096989,0.311258,0.348691,-9.2896,-141.604553,-1395.95874,9.961403,4.918747,333.394989,2.139788,0.167639
587725470131618060,0.878906,0.405958,0.710989,0.727386,-1.182729E4,-746.767822,-4.349468E4,13.674494,3.91669,18.722033,2.354377,98.372101
587725470131683471,0.99892,0.399773,0.685942,0.725191,-615.340454,-9.613411,-6334.26025,7.835157,2.585656,21.509998,2.330653,0.176262
587725470131683481,1.039646,0.446406,0.730111,0.77513,-2186.43677,-136.639893,-1.155852E4,13.506176,4.008632,21.43778,2.349989,3.055184
587725470131683482,0.781342,0.386946,0.856454,0.848012,-223.57338,-101.707031,-5051.35059,7.085251,2.786505,34.34597,2.397019,1.201956
587725470131683504,1.003151,0.415529,0.687675,0.784258,-598.56897,-167.852371,-2310.93066,8.328901,2.92664,16.676708,2.305074,0.95546
587725470131683636,0.386662,0.320364,0.762211,0.793375,-19.761314,-177.033493,-2862.81274,7.441268,3.443926,80.122902,2.253829,0.46205
587725470131749009,0.791986,0.372328,0.571593,0.612891,-65.854012,-96.952751,-3710.40552,3.870258,1.629779,17.710833,2.223493,4.97104
587725470131749033,1.272366,0.500753,0.842715,0.867897,-385.453583,-7.173132,-2768.13428,6.693862,2.181439,15.115332,2.30356,0.612881
587725470668226609,0.940588,0.436985,0.683969,0.716617,-867.609802,-153.295395,-4720.46289,7.280824,2.840629,14.12337,2.497575,4.207773
587725470668226721,0.784788,0.393904,0.799584,0.838122,-464.378387,-56.657513,-4824.2627,9.051252,3.149134,24.007784,2.413204,0.996188
587725470668292240,1.018787,0.423416,0.88434,0.855983,-1028.35559,-64.695923,-5342.73779,6.097444,1.936209,9.920386,2.343462,4.194004
587725470668292329,0.840961,0.458481,0.50309,0.535299,-85.730431,-296.436279,-3939.44946,5.74172,2.640822,43.72237,2.238976,1.091494
587725470668357734,0.918788,0.425483,0.799106,0.780929,-3554.46021,-173.33403,-1.803644E4,11.124994,3.63988,18.343493,2.40752,11.090335
587725470668357791,1.009089,0.492243,0.501715,0.546255,-76.755699,-206.402786,-4918.96582,4.458843,1.928793,23.780685,2.32468,4.461273
587725470668423280,0.798153,0.449463,0.560592,0.531473,-338.101013,-74.802475,-2026.28235,5.938167,1.929496,11.580798,2.307838,1.022159
587725470668423281,0.931078,0.449594,0.747864,0.733663,-128.134338,-23.017847,-2198.81201,4.904802,1.842799,15.637239,2.347988,1.093832
587725470668423295,1.076355,0.462143,0.521129,0.56089,-125.534088,-1.252739,-2308.25854,5.775947,1.888194,14.967683,2.310232,0.439347
587725470668423310,0.551531,0.381659,0.20941,0.236379,-80.256424,-305.325958,-4035.29224,7.640924,3.407834,129.499954,2.115094,1.23695
587725470668423332,0.198578,0.255386,0.654203,0.694225,-19.574045,-134.071045,-3261.51611,3.062618,1.324822,12.723745,2.160408,1.67017
587725470668488907,1.112921,0.500917,0.644451,0.660556,-346.596954,-13.284107,-4603.29199,7.496943,2.668618,25.018646,2.385845,0.533645
587725470668619913,0.383045,0.291342,0.636591,0.667292,-9.477456,-290.347565,-3339.60864,5.608676,2.407928,42.495415,2.112704,0.265715
587725470668619916,0.744869,0.391039,0.799901,0.826324,-63.393536,-84.887245,-2760.57715,4.918366,2.053084,24.233381,2.300565,3.360811
587725470668620009,0.227449,0.150137,0.209781,0.249965,-18.292807,-117.098572,-1279.65808,8.933198,4.66808,348.987488,2.133775,0.073075
587725470668685490,1.1761,0.466255,0.743881,0.775871,-958.998962,-14.832492,-6562.68848,6.541616,2.195625,16.784739,2.314206,1.409683
587725470668685552,0.994146,0.461182,0.712389,0.736335,-110.849564,-105.831627,-3162.36035,7.184136,2.930265,42.384403,2.367797,0.443601
587725470668751073,1.239508,0.508085,0.725043,0.756513,-431.358765,-30.69898,-3650.2229,8.157896,2.954917,25.561905,2.431674,0.597058
587725470668751123,0.242863,0.193214,0.372858,0.440572,-35.542484,-260.921387,-2995.7876,7.374185,3.620321,106.07946,2.25949,0.304009
587725470668816568,1.114368,0.490269,0.732107,0.732893,-292.832916,-72.409027,-4251.25879,6.570939,2.589377,27.888023,2.44855,0.552894
587725471205359633,1.272842,0.519922,0.585988,0.617845,-579.795288,-47.222466,-3242.94482,4.212862,1.451483,9.917256,2.246046,1.844688
587725471205359807,0.743206,0.449369,0.139795,0.192154,-127.309387,-277.421722,-4527.84668,5.985113,2.707161,137.470093,2.218001,1.385231
