objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587722982297960692,1.000345,0.521471,0.272878,0.319575,-377.320618,-53.539898,-4012.9082,6.685559,2.306661,19.166086,2.429882,0.858091
587722982297960866,0.720821,0.439781,0.468152,0.492362,-51.652939,-229.08699,-5010.6123,3.866035,1.546914,15.594016,2.251433,1.996661
587722982298026184,0.44343,0.327719,0.815164,0.828394,-45.28709,-260.032349,-5389.35889,2.93609,1.239747,9.793679,2.217281,2.837088
587722982298026301,0.741413,0.348116,0.810569,0.784656,-1086.62976,-655.646851,-1.558492E4,6.070656,2.385464,17.647629,2.460471,66.679756
587722982298026332,1.076294,0.497232,0.683567,0.677051,-895.994751,-52.884258,-4141.01172,4.632658,1.448883,5.410813,2.294599,3.947574
587722982298026380,0.93504,0.439896,0.24916,0.296501,-810.936462,-98.881805,-6831.3042,5.115067,1.6592,10.790929,2.341385,5.714054
587722982298091916,1.102419,0.42945,0.494538,0.49272,-2513.94189,-98.686455,-1.552918E4,11.896749,3.778509,17.4035,2.493504,8.74222
587722982298157371,0.605989,0.339327,0.379477,0.394584,-32.675331,-847.3479,-8665.21582,5.000816,2.061526,32.856945,2.173618,5.381654
587722982298157481,0.466221,0.297676,0.678211,0.692352,-6.905201,-347.874329,-4349.85205,4.261298,1.906462,25.400631,2.231209,0.243613
587722982298222616,0.43078,0.237823,0.126749,0.165912,-124.85128,-956.332703,-8785.16113,9.054691,3.774873,220.256393,2.140157,2.711777
587722982298222873,0.355778,0.273668,0.615092,0.656975,-28.24757,-397.169403,-2766.03589,3.620856,1.836372,27.108366,2.164765,6.205894
587722982298222892,0.982367,0.402132,0.65323,0.667358,-1710.26855,-62.775417,-9047.61426,6.181976,1.85087,7.48649,2.338572,6.628543
587722982298222990,0.882963,0.488039,0.54352,0.573354,-705.615601,-56.864548,-6393.67383,4.955616,1.535052,7.891558,2.272338,5.220056
587722982298288181,0.988279,0.420145,0.453322,0.492847,-668.00177,-40.971359,-5256.35645,4.148914,1.501539,8.091344,2.348088,2.187571
587722982298288351,1.052622,0.428267,0.57146,0.587208,-876.150696,-6.04644,-7615.80225,4.504762,1.475024,7.647073,2.311086,1.104336
587722982298288470,1.048227,0.414444,0.712499,0.715205,-9235.89746,-792.2276,-5.504221E4,17.403734,5.753371,27.05821,2.553304,52.441139
587722982298288533,1.110943,0.354925,0.670452,0.672947,-1330.74268,-164.656372,-6555.4834,5.858,1.887386,7.739871,2.362582,6.625771
587722982298353737,0.851112,0.448151,0.604025,0.621039,-1618.23389,-139.266647,-9776.18457,10.417495,3.698174,18.012997,2.490422,4.520256
587722982298353824,0.931295,0.408757,0.543814,0.50904,-3620.68652,-447.257538,-1.481529E4,8.699124,2.697526,8.992346,2.398702,23.022697
587722982298353888,0.91202,0.420078,0.711245,0.760307,-646.250977,-11.154531,-5256.33838,4.383294,1.545903,7.858295,2.358418,1.584638
587722982834766073,0.509476,0.292558,0.781455,0.800114,-1197.34253,-7758.55225,-5.805833E4,13.581863,5.986046,240.250641,2.248402,115.636909
587722982834766290,0.869267,0.368715,0.761434,0.680702,-3941.9353,-671.087524,-1.278086E4,5.535621,1.776658,5.604134,2.294175,39.395988
587722982834831777,0.477625,0.356804,0.338629,0.359182,-16.43149,-411.143677,-3745.22119,3.607974,1.624269,22.687094,2.107436,3.023812
587722982834831811,0.693275,0.361826,0.349936,0.350357,-2.274672,-253.476089,-1516.3717,6.850556,2.918778,81.336334,2.177576,2.052483
587722982834897182,0.991016,0.429644,0.241787,0.316258,-942.108765,-126.557953,-8259.21289,3.835247,1.263235,8.118838,2.287153,12.277682
587722982834897207,0.370153,0.240873,0.523237,0.54757,-116.74025,-1228.57556,-8133.39453,4.611427,2.411736,54.496475,2.17274,2.764356
587722982834897228,0.924257,0.380766,0.726521,0.735269,-467.544495,-3.540231,-3514.4043,3.164059,1.092574,4.803019,2.299197,1.432062
587722982834897292,0.903524,0.411465,0.653815,0.721976,-1162.62085,-56.167168,-6071.68701,4.430833,1.332953,5.129317,2.310868,5.920326
587722982834897294,1.319714,0.484821,0.645696,0.642892,-275.571106,-129.666519,-6147.55273,4.116017,1.451238,9.904413,2.28169,11.208879
587722982834897308,0.695965,0.338324,0.883679,0.87662,-29.757244,-308.74118,-5143.04932,4.966091,2.111931,26.278454,2.294613,2.575894
587722982834897310,1.324949,0.48983,0.653188,0.671598,-250.11673,-12.173877,-3090.3606,6.390655,1.999094,10.723583,2.327327,1.947425
587722982834962687,1.105925,0.435488,0.780861,0.778235,-1011.11761,-219.027481,-6021.49707,5.791757,2.475597,9.883905,2.525333,5.839453
587722982835093680,0.781365,0.411056,0.405189,0.40651,-1460.96448,-3911.62109,-4.594581E4,8.700019,3.462118,75.805588,2.399105,369.678528
587722982835093900,0.454229,0.295044,0.616951,0.658744,-119.485443,-108.822311,-4923.26855,3.152788,1.182572,7.727064,2.249711,8.931345
587722982835159390,1.437553,0.488144,0.887436,0.91933,-634.489014,-28.456108,-3609.74927,8.57469,2.434446,7.429614,2.353966,1.087481
587722982835159452,0.701206,0.357094,0.36811,0.38286,-3.368419,-325.829346,-2506.34204,4.361204,1.976588,35.758987,2.117146,2.637012
587722982835224860,0.465509,0.323023,0.693889,0.721105,-2.068127,-552.914917,-5383.79102,4.398685,2.092965,33.731121,2.179523,0.424999
587722982835224887,0.963924,0.441331,0.829639,0.823642,-4702.32471,-615.460754,-1.619488E4,5.816884,1.596145,5.370193,2.262156,51.25246
