objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587725073916559570,1.287397,0.47109,0.911205,0.882206,-585.35199,-34.755268,-4128.55322,5.418275,1.90851,10.181931,2.365081,2.313161
587725073916559637,0.396397,0.234627,0.549963,0.599971,-23.150616,-386.403564,-4147.81396,6.536455,3.140286,80.219185,2.25332,0.643935
587725073916625174,0.899466,0.437639,0.384821,0.465102,-1029.44385,-208.365692,-7882.11523,4.737712,1.602365,10.482953,2.316687,10.771211
587725073916625228,0.867249,0.379017,0.851881,0.784545,-1153.26978,-101.742462,-5099.68457,4.961274,1.477678,6.614719,2.269625,7.401458
587725073916625230,0.950768,0.389931,0.496399,0.48669,-359.351349,-88.265442,-3825.39014,3.127491,1.254373,7.980164,2.300381,2.753266
587725073916690471,1.292078,0.505651,0.914736,0.864335,-438.30127,-15.989325,-3277.34375,5.136101,1.583707,8.049967,2.33084,1.119594
587725073916690596,0.689686,0.349136,0.599933,0.632547,-441.713348,-191.00885,-8562.99707,5.491891,2.1632,19.012257,2.405133,4.508235
587725074453102923,0.397852,0.219818,0.238243,0.221385,-60.610062,-478.254822,-3988.78174,7.716802,3.231356,116.671997,2.146317,1.870555
587725074453168400,0.773111,0.420761,0.704491,0.743492,-62.685871,-319.507935,-5339.85059,3.706651,1.59333,16.341856,2.267899,3.534445
587725074453168425,0.888985,0.428183,0.433916,0.489521,-1282.70056,-1154.53455,-2.203513E4,6.201059,2.429296,27.687286,2.413308,37.117882
587725074453234035,0.303158,0.209036,0.501413,0.534716,-15.564348,-394.503387,-4158.21631,7.192963,3.054762,72.243088,2.186376,0.486979
587725074453299571,0.928709,0.433535,0.807367,0.864671,-1905.99304,-125.228706,-1.556675E4,6.755558,2.271672,12.917822,2.402867,5.713962
587725074453364959,1.252666,0.493549,0.775018,0.801966,-342.416718,-6.026255,-3027.28149,6.637226,2.288039,12.31362,2.383988,0.259616
587725074453365062,0.443047,0.309443,0.564318,0.612221,-428.448639,-4.115406,-3740.98364,4.997273,1.610475,9.086898,2.299515,0.251974
587725074453365093,1.24061,0.522285,0.673492,0.686475,-484.096497,-9.930024,-3503.77661,5.026799,1.713095,8.946874,2.358726,1.714076
587725074453430443,0.424362,0.280138,0.367933,0.376509,-118.777573,-958.334229,-8471.5918,5.062701,2.327882,50.527538,2.115298,4.119672
587725074453495954,0.699882,0.380625,0.538317,0.554474,-7272.53369,-4187.68359,-7.969181E4,12.380907,4.735582,64.278526,2.558527,509.971619
587725074453561397,0.86233,0.40373,0.840599,0.781587,-1.258445E4,-457.527557,-4.50729E4,7.778384,2.320212,9.472858,2.327088,193.214264
587725074453561439,0.926142,0.434452,0.994619,0.958298,-1136.14368,-265.542877,-5314.46289,20.110872,3.754471,9.018344,2.401372,5.030615
587725074453561624,0.35079,0.21524,0.782089,0.813536,-4.614952,-208.03186,-2420.64771,5.867025,2.639939,44.855038,2.29821,1.944941
587725074989973780,0.954489,0.481354,0.254503,0.307477,-108.934914,-99.214363,-3961.23682,5.012866,1.670557,18.178726,2.231664,4.981012
587725074989973834,0.958866,0.454591,0.833425,0.786981,-1.713205E4,-973.894531,-6.010882E4,14.378843,3.993098,13.93394,2.404711,224.147354
587725074989973835,0.593931,0.275114,0.7499,0.783398,-1424.92688,-36.392624,-1.004682E4,4.144032,1.417529,8.257346,2.30259,2.089219
587725074990039152,0.719046,0.422043,0.33992,0.377058,-1990.86499,-104.373444,-1.533493E4,8.536137,2.710975,17.530144,2.350908,4.440567
587725074990039204,0.583174,0.315047,0.549174,0.481878,-1.353066E4,-3890.16016,-8.49267E4,11.875236,4.392564,35.784309,2.533358,767.44458
