objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587722981739593801,1.049381,0.443836,0.419357,0.506527,-548.420288,-48.797974,-4352.52148,5.374002,2.091564,26.563404,2.236694,0.866444
587722981739593811,1.042061,0.440716,0.663225,0.718377,-3259.10303,-385.956146,-1.627265E4,14.029728,4.51523,44.234097,2.401938,9.999613
587722981739593823,0.413572,0.388113,0.731025,0.785312,-177.916077,-39.774426,-856.089355,4.049518,1.616595,15.817133,2.196905,1.414135
587722981739593849,0.830833,0.41057,0.965693,0.920798,-189.124054,-11.95363,-2797.65747,6.018167,2.208418,25.781805,2.25632,0.325811
587722981739593859,1.006063,0.432991,0.659878,0.682335,-166.505646,-54.157192,-2227.62256,5.85072,2.580787,34.563377,2.398147,0.207194
587722981739659349,0.857822,0.39156,0.483204,0.537706,-74.829842,-187.70105,-3429.85913,6.288214,2.820653,55.603321,2.295469,1.764404
587722981739724863,0.030565,0.237335,0.268719,0.31893,-140.281235,-188.044418,-2724.3186,4.938612,2.257304,40.897087,2.209466,3.816928
587722981739724893,0.576357,0.448963,0.929358,0.968789,-14.032875,-31.781702,-1351.25806,3.317755,1.458645,15.335516,2.122875,0.68794
587722981739790511,0.96026,0.485456,0.310702,0.324225,-61.9431,-58.683422,-2117.9856,5.022843,1.980095,25.816708,2.231217,0.877461
587722981739855982,1.044273,0.418447,0.9944,0.970877,-2139.93066,-168.969452,-9386.64453,9.631568,3.227741,23.8466,2.345322,7.970745
587722981739921520,1.086576,0.466073,0.752955,0.772733,-3890.59644,-552.822144,-1.562197E4,15.408414,5.018393,31.173895,2.353745,12.475204
587722982276530216,0.733755,0.734997,0.339135,0.357161,-220.401855,-212.886185,-5161.93994,10.81926,4.2598,109.952583,2.341094,1.111471
587722982276530276,0.49435,0.380367,0.611762,0.677019,-6.937269,-286.897339,-4083.46338,4.797314,2.27014,40.113873,2.184171,0.234729
587722982276530287,0.590004,0.451126,0.711123,0.722557,-64.452721,-12.302612,-1503.88501,3.924608,1.569933,15.649253,2.202536,0.581916
