objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587725818554155250,0.8985,0.390376,0.955404,0.924129,-2542.1189,-387.235352,-1.310202E4,6.123875,2.327783,8.588157,2.418644,16.28652
587725818554286214,0.619429,0.389812,0.759666,0.762526,-3123.87524,-1555.90613,-8344.19434,9.332797,4.38393,4.729038,2.445395,65.761856
587726032771547362,1.856142,0.617533,0.735719,0.757936,-338.186035,-20.37998,-3237.14404,7.206995,2.664965,16.741789,2.465362,0.329583
587726032771547324,0.307951,0.286129,0.586897,0.640237,-22.817932,-461.338348,-3711.49854,2.816426,1.417969,17.501272,2.07689,1.193277
587726032771481803,0.213583,-0.319502,0.649957,0.659116,-2.255649,-29.02659,-453.499969,9.627614,3.936465,94.715477,2.230269,0.292041
587726032771481685,0.873221,0.396557,0.599922,0.576896,-4.081336E4,-1.209649E4,-1.463167E5,23.943098,9.098106,19.227539,2.508389,5598.93164
587726032771481667,0.733957,0.442026,0.91035,0.9259,-5140.14258,-2948.34546,-4.747439E4,7.44663,2.506873,22.254917,2.235944,534.766663
587726032771350633,0.40522,0.247599,0.7,0.752979,-71.655006,-179.263718,-2456.83643,6.951915,3.502505,74.446419,2.434555,0.75195
587726032771285230,1.076305,0.45179,0.711789,0.724363,-721.020752,-23.313448,-7804.34229,4.860065,1.695148,10.495724,2.330002,1.190885
587726032771285214,0.906237,0.41888,0.785322,0.793341,-622.498108,-28.427755,-3549.75024,4.765613,1.519644,7.184554,2.255742,0.861311
587726032771285194,0.708441,0.319893,0.219532,0.261129,-5.581874,-79.823082,-2128.83521,2.345148,1.015782,8.235099,2.182628,1.179368
587726032771285174,0.767178,0.448311,0.513182,0.541628,-468.364777,-363.371277,-5103.44678,4.691995,1.966187,19.463606,2.426356,5.088407
