objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587722981746475096,1.299799,0.486158,0.750701,0.770389,-642.831726,-34.744347,-3571.72266,7.048495,2.069789,8.096885,2.31372,0.914522
587722981746475177,1.21537,0.477795,0.953933,0.95712,-1503.32251,-109.459312,-6518.59619,8.312026,2.472589,8.206753,2.354436,5.577852
587722981746475183,0.868671,0.407774,0.608884,0.618335,-242.242859,-98.670052,-3261.71924,5.799467,2.389915,22.844271,2.481539,1.581751
587722981746540704,0.756104,0.466221,0.299984,0.335404,-2003.47815,-451.31662,-8939.35156,7.478901,2.424035,10.588147,2.374114,27.481306
587722981746540707,0.531399,0.380358,0.915746,0.912412,-163.826385,-854.760803,-1.295292E4,4.58246,2.073905,25.787634,2.325714,17.24646
587722981746606190,1.255947,0.52194,0.918551,0.881505,-420.545624,-8.751706,-3309.26123,4.960281,1.631685,9.02333,2.309879,0.573495
587722981746606197,0.502926,0.332067,0.770064,0.790272,-62.485916,-419.340607,-6215.52539,5.720264,2.592341,43.196735,2.263993,2.093954
587722981746606268,0.676939,0.411505,0.599993,0.644296,-651.708923,-454.380768,-1.008874E4,7.544447,3.310504,48.613007,2.522927,2.371197
587722981746671826,0.845955,0.363487,0.734761,0.734046,-500.189056,-85.054153,-3741.48901,4.572282,1.81664,10.991099,2.366567,1.706056
587722981746671830,0.899633,0.377218,0.64769,0.691579,-1326.82263,-336.062164,-6979.06396,4.064077,1.49426,8.750627,2.306099,25.68779
587722981746671852,0.373081,0.271198,0.749543,0.776472,-9.354785,-436.134003,-4310.49707,3.759738,1.89744,28.746576,2.171812,0.693106
587722981746671860,0.954269,0.40917,0.449886,0.515081,-305.035797,-64.143005,-3255.4624,3.120948,1.238323,8.536499,2.287348,3.757926
587722981746671875,1.085302,0.423943,0.614849,0.636001,-294.083099,-13.32563,-2989.59961,4.690451,1.656959,10.673775,2.321894,0.387905
587722981746671877,0.834068,0.382425,0.376636,0.425076,-798.432068,-8.930788,-7939.79346,4.786602,1.657629,11.730358,2.306911,1.838112
587722981746671972,0.965292,0.459295,0.639653,0.684102,-178.443008,-153.721664,-4816.69189,5.601809,2.233587,22.585871,2.360523,1.727716
587722981746802823,1.026676,0.43808,0.866348,0.884269,-1870.7251,-76.419388,-1.162166E4,7.243108,2.45382,14.114565,2.36628,5.819659
587722981746933802,0.716185,0.398855,0.887445,0.863765,-763.555603,-91.255058,-2977.25122,4.416587,1.421626,6.749092,2.278566,5.144704
587722982283346153,1.209324,0.490068,0.933737,0.986571,-2058.5127,-137.13443,-9655.84961,9.87532,2.919983,10.293298,2.405124,7.345363
