objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587722981748310181,0.829258,0.488113,0.250703,0.29212,-76.288025,-169.609283,-4300.10547,4.614597,1.828927,25.714512,2.248403,5.492418
587722981748375756,0.576813,0.389746,0.847317,0.870238,-569.339844,-959.7854,-1.601248E4,6.345809,2.647306,35.414722,2.352016,34.467484
587722981748375801,0.883717,0.362648,0.471025,0.55538,-730.166138,-66.924721,-4033.75806,3.174123,1.155786,7.355808,2.208239,9.028655
587722981748441227,1.521692,0.549431,0.889747,0.865399,-756.407104,-28.595745,-5273.60791,9.748652,3.043745,15.884296,2.428553,0.910021
587722981748506764,0.326988,0.225374,0.659487,0.724323,-119.180183,-200.141708,-2452.3855,5.297017,2.568088,38.019279,2.401156,2.929864
587722981748506817,0.963812,0.415377,0.902011,0.878115,-653.477844,-30.691364,-3961.82764,5.235388,1.585005,8.036858,2.280854,1.514362
587722981748506834,1.035353,0.415781,0.768767,0.781308,-917.29303,-110.780983,-3683.48315,5.726588,2.003561,8.2821,2.317061,4.261691
587722981748572205,1.257124,0.466887,0.683594,0.735476,-219.145798,-6.693706,-2841.38794,4.362353,1.499931,9.713268,2.293682,0.643935
587722981748572353,1.104416,0.441586,0.715635,0.687078,-2865.729,-253.230911,-1.111775E4,8.941632,2.606878,10.036193,2.325426,18.718124
587722981748572382,1.245308,0.566732,0.170184,0.198683,-118.267937,-182.680267,-4679.97168,6.465332,2.425604,45.455399,2.319759,3.73349
587722981748637919,0.826883,0.412101,0.779065,0.731486,-5675.40479,-1442.1189,-1.727824E4,9.073553,3.790154,9.504191,2.397689,78.990799
587722981748703283,0.970581,0.427417,0.688912,0.676203,-4235.2002,-439.817902,-1.518559E4,7.940833,2.298557,9.463444,2.336763,45.295471
587722981748703419,0.671135,0.407625,0.620257,0.625818,-254.69603,-79.947182,-5839.63818,5.434506,1.950581,17.345161,2.33138,5.594364
587722981748703487,0.904932,0.388493,0.825439,0.830862,-3752.55566,-266.069244,-1.766341E4,9.023468,2.714583,13.287029,2.342692,12.750888
587722981748703506,0.850796,0.397808,0.359526,0.373948,-447.626282,-263.028137,-1.027722E4,5.377145,1.953664,20.420231,2.260328,16.157087
587722981748768907,0.982124,0.505706,0.209807,0.225717,-2049.9895,-1124.91345,-2.270825E4,10.262848,3.405793,70.983849,2.393646,55.166382
587722981748768912,0.745539,0.399673,0.886692,0.880398,-203.172256,-725.642578,-8480.7373,7.097988,3.424715,80.920975,2.276208,11.717249
587722981748768928,0.878334,0.403303,0.584151,0.626228,-510.676392,-52.442966,-3852.15259,4.984054,1.72432,11.946833,2.310652,1.578609
