objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587722982296060260,0.843672,0.434895,0.823331,0.815668,-362.721466,-289.473999,-6113.31104,3.254025,1.429649,10.574407,2.419423,7.782953
587722982296060266,1.002834,0.469522,0.816543,0.78025,-3810.85083,-213.801071,-1.67932E4,6.431948,2.069507,7.192973,2.367283,25.018057
587722982296060295,0.63623,0.373402,0.41652,0.415999,-259.307861,-240.762283,-5447.84717,5.143213,1.973103,19.388613,2.285428,5.217495
587722982296125655,0.505785,0.341995,0.671048,0.706496,-292.006409,-275.18457,-8071.12402,4.565143,1.796615,15.09131,2.322484,9.368352
587722982296125682,0.86846,0.407827,0.288088,0.313666,-867.637146,-128.529556,-3830.96729,4.421042,1.356502,5.541069,2.276201,5.074172
587722982296125696,0.439592,0.317257,0.500017,0.52012,-110.274963,-322.809387,-5290.98682,4.210975,1.732855,18.022577,2.227104,2.801741
587722982296191191,0.469757,0.316427,0.592981,0.57794,-367.314026,-86.520508,-4073.2002,4.519608,1.592177,10.007128,2.281114,2.113862
587722982296191268,0.621902,0.538149,0.809038,0.829046,-47.319958,-48.373188,-328.527069,7.830258,3.715115,99.509811,2.331761,124.275223
587722982296191426,0.473248,0.248533,0.898534,0.912131,-20.11157,-232.462769,-1697.745,6.193526,3.469908,111.647232,2.245558,0.934027
587722982296256535,0.92597,0.458334,0.322191,0.371434,-940.636841,-106.634064,-9603.41406,5.007227,1.748766,13.460575,2.384746,7.422736
587722982296322326,0.580347,0.321955,0.746992,0.708812,-453.884583,-821.228333,-1.096071E4,8.863051,4.145493,98.035805,2.391216,15.397701
587722982296387765,0.921865,0.402493,0.811663,0.876342,-733.526245,-82.030975,-2893.79712,4.427223,1.379752,4.977956,2.307688,3.761146
587722982296453497,1.59693,0.557602,0.877762,0.878705,-518.974915,-22.558865,-2714.74438,6.721503,2.326427,8.806602,2.354985,0.821488
