objID,,,deVAB_i,expAB_i,lnLexp_i,lnLdeV_i,lnLstar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
587725469052305749,1.082611,0.454874,0.902998,0.881019,-648.622437,-100.693336,-2314.0188,5.313834,2.159736,9.165452,2.301401,1.552703
587725469052371011,0.637987,0.371782,0.941163,0.947074,-354.934265,-1522.9248,-9822.46387,9.130604,4.885737,199.311966,2.010623,2.976756
587725469052371165,0.918259,0.460252,0.238962,0.212524,-7843.07861,-3110.46948,-5.269937E4,12.563829,4.25373,74.319122,2.479971,659.994873
587725469052371247,0.751318,0.290651,0.647843,0.729764,-481.401001,-59.633888,-2120.59375,4.088685,1.337421,7.405513,2.249124,2.000199
587725469052371293,1.525078,0.543596,0.594343,0.630696,-183.541214,-36.463158,-2973.19775,8.02911,2.574069,20.631247,2.306083,0.80192
587725469052436738,0.371122,0.227909,0.327582,0.362897,-14.610376,-875.290955,-6914.5249,9.133945,3.7859,126.42852,2.210888,2.773278
587725469052436757,0.96974,0.370592,0.396318,0.430322,-469.388885,-87.899101,-3910.62036,4.795889,1.833475,12.761669,2.396591,1.833821
587725469052436765,0.912725,0.401773,0.60129,0.603165,-652.550659,-56.36808,-5375.67383,4.526315,1.652698,10.364369,2.338267,1.39603
587725469052436768,1.026928,0.423048,0.45672,0.529079,-342.353088,-53.333317,-3769.8252,3.291892,1.343321,9.517647,2.326532,1.618731
587725469052502050,1.150961,0.487321,0.85514,0.862847,-3542.8689,-205.16214,-1.780455E4,9.992003,3.116571,13.707915,2.382094,8.486875
587725469052502051,0.513878,0.520384,0.590158,0.66575,-1324.12317,-343.813904,-2890.47778,5.589557,1.676228,5.496794,2.275219,17.666929
587725469052502066,1.02947,0.445417,0.84405,0.885544,-846.446228,-58.584175,-4920.78564,5.898705,2.158639,10.824662,2.405495,2.242452
587725469052502129,0.602065,0.322453,0.930866,0.929527,-2.157662E4,-1646.74207,-1.026848E5,14.834942,4.887695,24.113565,2.491339,228.439423
587725469052502291,1.111959,0.45993,0.621631,0.617087,-273.628876,-25.082132,-2624.91528,4.069679,1.357656,8.17385,2.266832,1.523828
587725469052567779,0.824251,0.390249,0.775767,0.79519,-110.938339,-397.600891,-5381.42627,5.57345,2.585731,42.843155,2.342084,8.754939
587725469052567791,0.933252,0.450029,0.709412,0.72371,-572.397583,-145.708313,-3222.43677,5.717478,2.369043,13.686931,2.474981,1.679661
587725469052633375,0.903078,0.38283,0.405566,0.448607,-44.737926,-531.550537,-6258.70801,4.609226,2.023722,32.011078,2.235871,3.181323
587725469052698697,0.829576,0.404366,0.884786,0.769497,-4.108634E4,-6166.56934,-1.338211E5,18.379131,6.253798,33.039707,2.371282,1759.229
587725469052698889,0.879471,0.403296,0.3867,0.447126,-44.085339,-177.141617,-3774.12109,4.227139,1.894732,25.381208,2.298027,1.895117
587725469052764237,0.937496,0.42487,0.900285,0.878608,-196.976837,-78.934296,-3009.88306,5.171192,2.35639,23.411442,2.502325,0.39136
587725469052764427,0.738749,0.390433,0.202922,0.235916,-660.933411,-116.177834,-9661.18164,3.28302,1.208169,9.536832,2.241586,17.338291
587725469052960837,0.877349,0.380404,0.846021,0.83609,-3824.36938,-358.863708,-1.78417E4,8.996148,2.784732,13.45911,2.3638,16.334301
587725469052960975,0.609356,0.354994,0.716972,0.765405,-242.03331,-1215.09473,-1.769922E4,5.200805,2.195958,29.069963,2.273333,15.346833
587725469052960998,0.9105,0.390173,0.587945,0.628156,-325.001587,-7.99247,-3198.9375,4.274878,1.457213,9.351047,2.243829,1.29565
587725469052961008,0.923512,0.385883,0.716662,0.778175,-489.525421,-46.264927,-2321.90259,6.756488,1.971125,8.970652,2.290021,1.165732
587725469053026529,0.902088,0.41235,0.808501,0.806444,-400.872833,-20.984451,-1910.23657,5.339905,1.594135,7.486364,2.271044,2.248403
587725469053026626,0.797249,0.450537,0.864543,0.892455,-177.158478,-172.4319,-4622.09277,5.393096,2.019694,19.735567,2.286475,4.582646
587725469053026649,0.962328,0.413622,0.872261,0.87586,-347.391785,-125.019882,-2350.92017,6.102901,3.115114,22.875605,2.592294,0.301456
587725469053092172,1.066456,0.442764,0.911059,0.878909,-429.02066,-15.453328,-2558.30371,4.800282,1.621942,8.71461,2.291619,1.142965
587725469053157653,1.097538,0.480919,0.739386,0.79032,-411.2117,-4.649649,-3359.22314,4.529033,1.605378,9.685988,2.325716,1.024416
587725469053288552,0.678312,0.36858,0.561673,0.554931,-1489.24902,-284.725616,-9178.26758,4.838133,1.751625,9.515571,2.375865,11.978115
587725469053288691,0.90553,0.402656,0.372745,0.42861,-4829.07275,-339.00531,-2.630649E4,6.530953,2.124945,11.808821,2.38252,94.240341
587725469589438613,0.516733,0.337973,0.126452,0.137466,-2.918711,-148.242126,-1860.64832,9.466435,3.491124,110.881401,2.144422,0.598585
587725469589635238,0.703617,0.355307,0.580163,0.606145,-170.769684,-1756.62048,-1.528473E4,6.076381,2.843019,63.37434,2.156679,7.590035
587725469589635283,0.882791,0.416447,0.689447,0.680983,-5278.01611,-168.239166,-2.561803E4,8.342645,2.529567,10.67195,2.398638,40.677956
587725469589635326,0.784152,0.40694,0.299918,0.269572,-767.336975,-9835.61523,-6.976555E4,16.089027,6.306864,369.705872,2.223662,114.473457
587725469589635350,0.579536,0.308664,0.438733,0.460885,-30.376816,-409.400452,-5925.61328,8.672673,3.889915,113.081284,2.309126,1.216693
587725469589635379,0.389923,0.256319,0.106189,0.187524,-82.785866,-260.567719,-2625.26514,8.570249,3.795837,175.990372,2.064434,2.007248
587725469589700879,0.788279,0.34234,0.917642,0.833517,-1681.19983,-236.141968,-5646.74072,4.999959,1.725199,6.592387,2.302195,13.063572
587725469589831799,0.297146,0.278406,0.825919,0.828359,-303.856964,-49.715523,-4407.81348,2.876632,1.035247,6.13831,2.196238,10.293215
587725469589831827,0.872883,0.389475,0.6218,0.657327,-1.049028E4,-621.401123,-4.70567E4,10.439036,3.250403,15.065094,2.397007,89.982567
587725469589897531,0.807056,0.398167,0.787823,0.79522,-181.342468,-144.731216,-5638.04199,5.007698,2.041407,20.396524,2.377831,1.707137
587725469589897552,1.163929,0.452875,0.656991,0.686036,-476.58905,-141.616211,-4602.07812,4.577282,1.759344,11.438805,2.395307,4.466047
587725469589963065,0.798046,0.362011,0.613552,0.65458,-6060.99463,-564.330261,-2.699594E4,6.478531,2.051642,10.239753,2.378904,109.679047
587725469589963106,1.283415,0.499762,0.695319,0.641246,-891.814819,-71.982208,-5617.09668,6.54376,2.165041,11.192073,2.358494,2.29322
587725469590028550,0.501303,0.322514,0.362308,0.397553,-71.370361,-275.287079,-2775.95483,6.332133,3.175774,96.803658,2.240201,2.641026
