Global,Elliptical,Spirall,Artifac
0.9455493338482333,0.9608269858541894,0.9228991596638656,0.0
0.948005835532385,0.9778689210680506,0.89921968787515,0.0
0.9529617472270494,0.9706537205993137,0.9260204081632653,0.0
0.9537877325094934,0.9763120448648196,0.918187274909964,0.0
0.9543884490785437,0.973449401523395,0.925,0.0
0.95299392847182,0.9595546999246672,0.9460084033613445,0.0
0.9549784385660037,0.9759604921737675,0.9221488595438175,0.0
0.954871167750102,0.9774169247509835,0.9192376950780312,0.0
0.9264873098624788,0.9001422951368544,0.9783613445378151,0.0
0.9520499452918839,0.9531430484640495,0.9548619447779112,0.0
0.9552573426873485,0.976094417008454,0.9226890756302522,0.0
0.9558580592563987,0.9728634803716414,0.9301620648259303,0.0
0.9560296925618417,0.9681593705532769,0.9390756302521008,0.0
0.9514599558044239,0.9507156608353562,0.9575630252100841,0.0
0.9562120529488747,0.9674562651711727,0.9408463385354142,0.0
0.9502907039110939,0.9856198208755336,0.8917166866746699,0.0
0.9567162257836133,0.9727128149326191,0.9328331332533013,0.0
0.9562442341936452,0.9746045032225663,0.9281212484993998,0.0
0.9394456244234194,0.9241148405457437,0.9716386554621849,0.0
0.9551715260346271,0.980011718423035,0.9154261704681873,0.0
0.9560940550513827,0.9771825562902821,0.923079231692677,0.0
0.9559867842354809,0.9765798945341927,0.923859543817527,0.0
0.9561262362961532,0.9652297647945091,0.9445978391356543,0.0
0.9567054987020231,0.9748723528919394,0.9289315726290516,0.0
0.9562978696015962,0.9770653720599314,0.923859543817527,0.0
0.9560082383986612,0.977282999916297,0.9226590636254501,0.0
0.9523717577395894,0.9854524148321755,0.8978391356542617,0.0
0.9568878590890563,0.9727630367456265,0.9332232893157263,0.0
0.9572096715367617,0.9705030551602913,0.9381752701080432,0.0
0.9574563944133359,0.9732485142713652,0.9339435774309723,0.0
0.9569522215785973,0.9674060433581653,0.9430072028811525,0.0
0.9564265945806784,0.9769481878295806,0.9244297719087635,0.0
0.9572740340263028,0.9710052732903658,0.9374549819927971,0.0
0.9555147926455129,0.9607098016238386,0.9509903961584634,0.0
0.9557078801141361,0.9796266845233113,0.9176170468187275,0.0
0.9565124112333998,0.9648279902904495,0.9463985594237695,0.0
0.9554075218296111,0.9808822298484975,0.9145258103241296,0.0
0.957402759005385,0.9735498451494099,0.9332533013205282,0.0
0.9573705777606144,0.9704695739516197,0.9386854741896759,0.0
0.9575851193924181,0.973365698501716,0.934093637454982,0.0
0.956877132007466,0.9769649284339165,0.9256602641056423,0.0
0.9574993027396966,0.9737507324014397,0.9331632653061225,0.0
0.9575100298212869,0.97426969113585,0.9322629051620648,0.0
0.9576602089635494,0.9751067213526409,0.9311824729891957,0.0
0.9570273111497286,0.9668201222064117,0.9442677070828331,0.0
0.9506554246851602,0.9470327278814765,0.9619147659063625,0.0
0.9577460256162709,0.9710387544990374,0.9387154861944778,0.0
0.9576173006371886,0.9699003934042019,0.9403961584633853,0.0
0.9574671214949261,0.9763957478864987,0.9283313325330133,0.0
0.957874750595353,0.9713735665857538,0.9384753901560624,0.0
