Global,Elliptical,Spirall,Artifac
0.6967059225123742,0.7417757442372293,0.5729514199690781,0.0
0.7139870285031575,0.7983898992239082,0.47977866384571566,0.0
0.7102641235705752,0.7746293293177343,0.5323460004882415,0.0
0.708610684417136,0.7476253909417352,0.601920416632761,0.0
0.715768475849121,0.7644793235260049,0.5818618276507446,0.0
0.7179979518689196,0.7794654233754199,0.548254536577427,0.0
0.7147550776583035,0.7454679717363605,0.6314183416063146,0.0
0.7190646868066223,0.768055716436928,0.5843844088208967,0.0
0.719758064516129,0.7754546507587166,0.5662380991130279,0.0
0.7189793480116061,0.7612793930267578,0.6031003336317031,0.0
0.721720856801502,0.7317126143866558,0.6966392708926682,0.0
0.7080666495989076,0.6997277887177111,0.7344373016518838,0.0
0.7279612561870626,0.7757731958762887,0.5966311335340548,0.0
0.7286119644990613,0.7731379589945557,0.6065180242493287,0.0
0.728110599078341,0.7703724082010889,0.6123769224509724,0.0
0.7206114524662912,0.7465973589713889,0.6505818211408577,0.0
0.7196833930704899,0.7245163905942315,0.7090894295711612,0.0
0.7227875917392046,0.7816373219043207,0.5604198877044512,0.0
0.7305640894350571,0.7712411676126492,0.6192936772723574,0.0
0.7329322409967571,0.7953058033128693,0.5607046952559199,0.0
0.732910906298003,0.8087136568979497,0.5229473512897713,0.0
0.7260624679979518,0.7565446542337542,0.6434209455610709,0.0
0.7220622119815668,0.7411531333256111,0.6714134591911466,0.0
0.7275238948626045,0.7583980076450828,0.6437871266986737,0.0
0.7270545314900153,0.7837078651685393,0.5708763935226625,0.0
0.7174112476531831,0.7394011351789644,0.6585971193750508,0.0
0.7272572111281789,0.7748609984941504,0.5965090731548539,0.0
0.7313428059395801,0.7792337541990039,0.5998047033932785,0.0
0.7279932582351937,0.7564577782925982,0.6510293758645943,0.0
0.7275878989588667,0.7589771805861231,0.6424037757343967,0.0
0.7315881549752518,0.7791323989343217,0.6010253071852877,0.0
0.7171658986175116,0.7257326537704158,0.6960696557897307,0.0
0.7270011947431302,0.7542858797636974,0.6533485230694117,0.0
0.727278545826933,0.7386192517085601,0.698429489787615,0.0
0.7377112135176651,0.7860969535503302,0.6048091789405159,0.0
0.7370071684587813,0.7895430325495193,0.5924403938481569,0.0
0.7291239972691586,0.7669842464960037,0.6257628773700057,0.0
0.7262118108892303,0.7484796710297695,0.666653104402311,0.0
0.7291133299197815,0.759121973821383,0.6478151192123037,0.0
0.7174112476531831,0.7101239430093826,0.7408658149564651,0.0
0.7270118620925072,0.7405305224139929,0.6920416632761006,0.0
0.7187126642771804,0.7195355033012858,0.7193831882171047,0.0
0.7301693975081072,0.7557772500868759,0.6612417609244039,0.0
0.7275665642601127,0.7375477817676358,0.702538855887379,0.0
0.7251770779996587,0.7285995598285648,0.7185694523557653,0.0
0.7206007851169142,0.7197671724777018,0.725933761900887,0.0
0.726510496671787,0.7387206069732422,0.6952152331353243,0.0
0.7221688854753371,0.7298882196223793,0.7034746521279193,0.0
0.7303827444956478,0.7606423027916136,0.6483847343152412,0.0
0.7238756613756614,0.7298447816518012,0.7101065993978355,0.0
