Global,Elliptical,Spirall,Artifac
0.9704698747378564,0.9592053381862299,0.9833333333333333,0.0
0.9703565153318596,0.9585987261146497,0.9835154826958106,0.0
0.9693362806778892,0.9831665150136488,0.9671220400728597,0.0
0.9701864762228646,0.978313618441007,0.9714025500910747,0.0
0.9713200702828317,0.972854109796785,0.9765027322404372,0.0
0.9696763588958793,0.9555656657567485,0.9842440801457195,0.0
0.9711500311738367,0.9774037003336367,0.9734972677595628,0.0
0.9699597574108711,0.9818016378525932,0.9689435336976321,0.0
0.967069092557955,0.9428268122535638,0.9877049180327869,0.0
0.9705265544408548,0.981195025781013,0.9702185792349727,0.0
0.9723403049368021,0.9757355171367911,0.9764116575591986,0.0
0.9719435470158136,0.9774037003336367,0.9747723132969035,0.0
0.9710366717678399,0.9802851076736427,0.9715846994535519,0.0
0.9646318653290257,0.9874127995147104,0.9570127504553734,0.0
0.9722836252338037,0.9772520473157416,0.9754098360655737,0.0
0.9723969846398005,0.9736123748862603,0.9777777777777777,0.0
0.9724536643427989,0.9757355171367911,0.9765938069216757,0.0
0.9710366717678399,0.9604185623293904,0.9835154826958106,0.0
0.9726803831547922,0.9707309675462542,0.9799635701275046,0.0
0.9722269455308055,0.9813466787989081,0.9728597449908926,0.0
0.9723969846398005,0.9690627843494085,0.9805100182149362,0.0
0.972963781669784,0.9764937822262663,0.9769581056466302,0.0
0.9700164371138695,0.954049135577798,0.9857012750455374,0.0
0.9725670237487956,0.97300576281468,0.9784153005464481,0.0
0.9723403049368021,0.9669396420988777,0.9816939890710382,0.0
0.972963781669784,0.975583864118896,0.977504553734062,0.0
0.9730204613727824,0.9830148619957537,0.9731329690346083,0.0
0.9724536643427989,0.9666363360630876,0.9820582877959927,0.0
0.9728504222637874,0.9698210494388838,0.9807832422586521,0.0
0.9717735079068186,0.983924780103124,0.9705828779599271,0.0
0.9723403049368021,0.9660297239915074,0.98224043715847,0.0
0.9730204613727824,0.9711859265999393,0.9802367941712204,0.0
0.9729071019667856,0.9727024567788899,0.979143897996357,0.0
0.9730771410757808,0.9734607218683652,0.9789617486338797,0.0
0.9726237034517939,0.9813466787989081,0.9734972677595628,0.0
0.9733038598877742,0.9717925386715196,0.980327868852459,0.0
0.9730771410757808,0.9737640279041553,0.9787795992714026,0.0
0.9733038598877742,0.975583864118896,0.9780510018214936,0.0
0.9732471801847759,0.9740673339399454,0.9788706739526412,0.0
0.9718868673128153,0.964968152866242,0.9821493624772313,0.0
0.9735872584027659,0.9681528662420382,0.9829690346083789,0.0
0.9733605395907725,0.9717925386715196,0.9804189435336976,0.0
0.9692229212718926,0.98650288140734,0.964936247723133,0.0
0.9738139772147594,0.9792235365483773,0.9766848816029143,0.0
0.9715467890948252,0.983924780103124,0.9702185792349727,0.0
0.9727370628577906,0.9648164998483469,0.9836065573770492,0.0
0.9735872584027659,0.9796784956020624,0.9760473588342441,0.0
0.9733605395907725,0.9819532908704883,0.9743169398907103,0.0
0.9738139772147594,0.97300576281468,0.9804189435336976,0.0
0.9710366717678399,0.9854413102820746,0.968488160291439,0.0
