Global,Elliptical,Spirall,Artifac
0.765036252300988,0.7471768237480345,0.8325482179361835,0.0
0.7758743754461099,0.7660456473054749,0.8134388054395165,0.0
0.773751831398625,0.7565874112545862,0.8386810061327882,0.0
0.7774146286487096,0.7617811025873159,0.8366367434005866,0.0
0.7448439084864195,0.7013389240958688,0.9080081770509288,0.0
0.7862992599271197,0.781126411588126,0.8065060883477024,0.0
0.7816972838949623,0.7673559822747416,0.8361034574704471,0.0
0.7670460948946242,0.7380521275075046,0.8760999022309128,0.0
0.7693940418498065,0.7401010149139944,0.8795662607768199,0.0
0.772850219767835,0.7458664887787678,0.8744111634521375,0.0
0.798339531913295,0.8030685662553009,0.7816194116078571,0.0
0.7803448664487772,0.7586839472054129,0.8620567060705715,0.0
0.7644915286073857,0.7302854147805784,0.8929872900186651,0.0
0.7900935422066945,0.7794348882641635,0.8307705981690516,0.0
0.7897178706938652,0.778767808643446,0.8314816460759044,0.0
0.7992223599684436,0.7993519797970172,0.7996622522442449,0.0
0.7955783462940005,0.7879163291561443,0.8250822149142298,0.0
0.7630264097073519,0.7250440749035117,0.9056083903653008,0.0
0.7768511213794658,0.7480344975461,0.8852546440316417,0.0
0.7801382471167211,0.7560156287225426,0.8710336858945872,0.0
0.7743904729704346,0.7437699528279411,0.889520931472758,0.0
0.7934933693977986,0.7824367465573927,0.8356590525286641,0.0
0.7499154739096134,0.7030066231476628,0.925784374722247,0.0
0.7695818776062211,0.7339543526945251,0.9033863656563861,0.0
0.7793869040910628,0.7506551674846333,0.8874766687405564,0.0
0.7737893985499079,0.7416734168771144,0.8944982668207271,0.0
0.7814343138359818,0.755157954924477,0.8803661896720292,0.0
0.7759307261730343,0.7446752751703436,0.8934316949604479,0.0
0.7986212855479169,0.7870348310859103,0.8427695315971914,0.0
0.7779593523423118,0.7472721208367085,0.8933428139720914,0.0
0.7779593523423118,0.7475580121027302,0.8922762421118123,0.0
0.7708967279011233,0.734931147853433,0.9059639143187272,0.0
0.7892107141515459,0.7663553628436651,0.8753888543240601,0.0
0.7709906457793305,0.7337875827893457,0.9106746067016265,0.0
0.7915210939554453,0.7727164435126507,0.8625899920007111,0.0
0.7782974567038582,0.7459379615952733,0.899920007110479,0.0
0.7897930049964311,0.7680945347119645,0.8716558528130833,0.0
0.7825801119501108,0.7540143898603897,0.8900542174028975,0.0
0.7820353882565085,0.7520369752704055,0.8948537907741534,0.0
0.7786355610654044,0.7466526897603278,0.8988534352502,0.0
0.7888913933656411,0.7654500405012626,0.8772553550795484,0.0
0.787125737255344,0.7609949016057559,0.8855212869967114,0.0
0.7863556106540441,0.7597083909086577,0.8866767398453471,0.0
0.8031856944287915,0.7941106399199505,0.8379699582259355,0.0
0.7866749314399489,0.7607328346119026,0.8843658341480757,0.0
0.7977572410684097,0.7821985038357078,0.8567238467691761,0.0
0.796742927983771,0.779411063991995,0.8623233490356412,0.0
0.7809459408693039,0.7494877781483775,0.8992089592036263,0.0
0.7853600811450467,0.7571830180587983,0.8913874322282463,0.0
0.8000864044479508,0.7849382951350836,0.8575237756643854,0.0
