Global,Elliptical,Spirall,Artifac
0.7864306220095694,0.8572752220484523,0.6700431898125473,0.0
0.7958813397129186,0.8953406710141933,0.6257291063716105,0.0
0.8000191387559809,0.8479683673168285,0.7271138519079211,0.0
0.8024727272727272,0.8585204638673316,0.7143461418584977,0.0
0.8013205741626794,0.8925374015167163,0.6468342312658623,0.0
0.7960842105263158,0.7911829797279353,0.822777060421212,0.0
0.8036172248803828,0.8284930213343563,0.7743109666503406,0.0
0.7938526315789474,0.9356251290979374,0.5438465648515072,0.0
0.8055885167464115,0.8994068871905339,0.6462887929115276,0.0
0.806798086124402,0.8953642774941721,0.6574313192929337,0.0
0.8090602870813397,0.8525716309126855,0.7447237187764371,0.0
0.8042181818181818,0.9156127356959486,0.611736942873681,0.0
0.8094736842105263,0.8986691846911977,0.6589785831960461,0.0
0.8117665071770335,0.8666351913600283,0.7260675007791977,0.0
0.8117205741626794,0.8772758122104518,0.7058640188788459,0.0
0.8117205741626794,0.8642686417421582,0.730397613428915,0.0
0.8116555023923445,0.8907315057983416,0.6802952045950399,0.0
0.812822966507177,0.8737820531735961,0.7156596464668953,0.0
0.8109703349282297,0.8429165806013751,0.7684892470724431,0.0
0.8109052631578947,0.8782141697896072,0.7017231399438978,0.0
0.8125971291866029,0.8794003954085396,0.7044058061356249,0.0
0.8131866028708133,0.8723420578948922,0.7194331893672915,0.0
0.8002488038277512,0.9352828351382454,0.5630927467830269,0.0
0.8114755980861244,0.8961196848534922,0.669609065408077,0.0
0.8132478468899521,0.8674850246392635,0.7287724297608976,0.0
0.8117282296650717,0.8956534568739118,0.6712231176811078,0.0
0.813244019138756,0.8832364484050872,0.6990404737521706,0.0005078720162519045
0.8067062200956938,0.920074360411933,0.6105458836101341,0.0005078720162519045
0.8126047846889952,0.8923308448169023,0.6799946569304065,0.002031488065007618
0.8141052631578948,0.8785387588893151,0.710349971058373,0.0030472320975114273
0.8129913875598086,0.8803269497477058,0.7037379224364397,0.0030472320975114273
0.8120421052631579,0.8424798607217682,0.7723518411327307,0.0035551041137633316
0.8132593301435407,0.8872908613414382,0.6913486798165546,0.0045708481462671405
0.8141397129186603,0.8739472985334474,0.7190547219377532,0.00558659217877095
0.8129416267942584,0.8546430995308212,0.7519257313326506,0.008125952260030472
0.813201913875598,0.8855970964029626,0.694331893672915,0.006602336211274758
0.8118009569377991,0.8485703325562867,0.7600961752526827,0.006602336211274758
0.814511004784689,0.8771400749505739,0.7140010686139187,0.010665312341289994
0.8126545454545454,0.8455841128389743,0.7681441738278642,0.009649568308786187
0.8147368421052632,0.8652188025613031,0.7371209760007124,0.011681056373793804
0.813978947368421,0.8871787305615392,0.6934970390489336,0.011681056373793804
0.8146947368421052,0.8791584289887574,0.7106505187230063,0.014220416455053326
0.8134928229665072,0.852429992032813,0.7575804799857518,0.013712544438801422
0.8134928229665072,0.849550001475405,0.7629792065541654,0.015236160487557136
0.8073684210526316,0.9218271415503556,0.6087648604123068,0.018791264601320468
0.8142928229665072,0.8843105432441205,0.6997194888463423,0.016251904520060943
0.8140133971291866,0.8847059517837647,0.6981276993632842,0.017775520568816656
0.8145033492822966,0.8856148012629467,0.6977603633287324,0.02133062468257999
0.8122985645933014,0.9030068753872939,0.6585444587915757,0.02133062468257999
0.8131406698564593,0.8485349228363186,0.7636804844383098,0.023869984763839513
