Global,Elliptical,Spirall,Artifac
0.9584754671644032,0.965782204737591,0.9501800720288115,0.0
0.9590761837334535,0.9795262408972963,0.9272208883553421,0.0
0.9590869108150437,0.9786222482631624,0.9288715486194478,0.0
0.9571560361288108,0.9607265422281744,0.9555522208883553,0.0
0.9598056252815859,0.9758098267347451,0.9359243697478992,0.0
0.9588080066936989,0.9794592784799532,0.9265906362545018,0.0
0.9599128960974878,0.9710220138947016,0.9448079231692678,0.0
0.9591727274677652,0.9675064869841802,0.9490396158463386,0.0
0.9595589024050117,0.9693981752741274,0.9467286914765907,0.0
0.9595267211602412,0.9687285511006948,0.9478391356542617,0.0
0.9592907253652572,0.9674897463798443,0.9493997599039616,0.0
0.9531762888588531,0.9876286933958316,0.8961884753901561,0.0
0.959869987771127,0.9705365363689629,0.9455582232893157,0.0
0.9593658149363884,0.9681593705532769,0.9484093637454982,0.0
0.9539057304069855,0.9872101782874362,0.8989795918367347,0.0
0.9599558044238484,0.9732150330626935,0.9409963985594237,0.0
0.9600094398317993,0.9719929689461789,0.9433373349339735,0.0
0.9482632854905494,0.9387461287352473,0.970078031212485,0.0
0.9599987127502092,0.9723780028459027,0.9426170468187275,0.0
0.9594087232627492,0.9791412069975726,0.9288415366146459,0.0
0.9596983544656841,0.9763455260734912,0.9346638655462185,0.0
0.9593443607732081,0.9803632711140872,0.9264705882352942,0.0
0.959987985668619,0.9759102703607601,0.9362545018007203,0.0
0.9593550878547982,0.9789570603498786,0.9290216086434574,0.0
0.9574563944133359,0.982656733908094,0.917076830732293,0.0
0.9602776168715539,0.9742194693228425,0.9400960384153662,0.0
0.9592907253652572,0.9665355319327028,0.9511104441776711,0.0
0.9598485336079466,0.9770821126642671,0.9337635054021609,0.0
0.9595374482418313,0.9774671465639909,0.932202881152461,0.0
0.9552144343609877,0.9551351803800118,0.9601440576230492,0.0
0.9599772585870288,0.9763790072821629,0.9353841536614645,0.0
0.9596447190577332,0.9778521804637147,0.931812725090036,0.0
0.9599450773422583,0.9736837699840964,0.9401260504201681,0.0
0.9568127695179249,0.9593538126726375,0.9570528211284514,0.0
0.9597948981999957,0.9781535113417594,0.9316926770708284,0.0
0.9593014524468473,0.9808989704528334,0.9253901560624249,0.0
0.9574671214949261,0.9608269858541894,0.9562424969987995,0.0
0.9601703460556521,0.9704026115342764,0.9466386554621848,0.0
0.9585505567355346,0.9653636896291956,0.951140456182473,0.0
0.9597412627920447,0.9791412069975726,0.9297719087635054,0.0
0.9527901139216065,0.948907675567088,0.9645258103241297,0.0
0.9603527064426852,0.9736168075667532,0.9413865546218487,0.0
0.9600201669133895,0.9769649284339165,0.934453781512605,0.0
0.956641136212482,0.9840796852766385,0.9122448979591836,0.0
0.9595374482418313,0.968527663848665,0.9482292917166867,0.0
0.9584111046748621,0.982020590943333,0.9208883553421369,0.0
0.959279998283667,0.9801958650707291,0.9265906362545018,0.0
0.9520821265366545,0.9481376077676404,0.9639255702280912,0.0
0.9596554461393233,0.9686950698920231,0.9482593037214886,0.0
0.9603205251979147,0.9741525069054993,0.9403361344537815,0.0
